Ensembl ID	Uniprot IDs	Length	Symbol
ENSG00000178531	CTXN1_HUMAN	42062.99999999995	CTXN1
ENSG00000178537	C9JPE1_HUMAN F8WEF6_HUMAN MCAT_HUMAN	1682.0000000000002	SLC25A20
ENSG00000178538	CAH8_HUMAN	32438.00000000003	CA8
ENSG00000178562	CD28_HUMAN	94066.00000000022	CD28
ENSG00000178567	A0A096LNL1_HUMAN A0A096LPB0_HUMAN EPMIP_HUMAN	1163125.0000000012	EPM2AIP1
ENSG00000178568	A0A0A0MSE1_HUMAN E9PDR1_HUMAN H3BLT0_HUMAN ERBB4_HUMAN		ERBB4
ENSG00000178573	H3BP11_HUMAN MAF_HUMAN	62061.00000000005	MAF
ENSG00000178585	CNBP1_HUMAN	14871.999999999998	CTNNBIP1
ENSG00000178586	OR6B3_HUMAN	9845.0	OR6B3
ENSG00000178591	DB125_HUMAN	1951.0000000000007	DEFB125
ENSG00000178597	SAPL1_HUMAN	5537.0	PSAPL1
ENSG00000178602	OTOSP_HUMAN	4680.000000000002	OTOS
ENSG00000178605	H0Y2S1_HUMAN	91678.00000000006	GTPBP6
ENSG00000178607	ERN1_HUMAN	14291.000000000007	ERN1
ENSG00000178623	GPR35_HUMAN	30611.00000000002	GPR35
ENSG00000178645	CJ053_HUMAN	25828.99999999999	C10orf53
ENSG00000178662	B8ZZD9_HUMAN E7EN18_HUMAN J3KQ49_HUMAN CSRN3_HUMAN	54751.00000000001	CSRNP3
ENSG00000178665	A0A0M3HEQ9_HUMAN F8WD84_HUMAN ZN713_HUMAN	219761.0000000002	ZNF713
ENSG00000178685	E9PIA6_HUMAN E9PIK9_HUMAN E9PJI2_HUMAN E9PK67_HUMAN E9PLE8_HUMAN E9PM86_HUMAN E9PNI7_HUMAN E9PPE7_HUMAN E9PPU2_HUMAN E9PPV8_HUMAN E9PQQ6_HUMAN E9PSE7_HUMAN E9PSG8_HUMAN F8W8G7_HUMAN PAR10_HUMAN	11737.000000000004	PARP10
ENSG00000178690	K7EMN5_HUMAN DYNAP_HUMAN	35620.000000000015	DYNAP
ENSG00000178691	J3QQW9_HUMAN SUZ12_HUMAN	65630.00000000001	SUZ12
ENSG00000178694	F8WF52_HUMAN NSUN3_HUMAN	64027.99999999998	NSUN3
ENSG00000178695	KCD12_HUMAN	15554.000000000004	KCTD12
ENSG00000178700	C9JJ68_HUMAN DYR2_HUMAN	6224.999999999998	DHFR2
ENSG00000178718	RPP25_HUMAN	3357.999999999998	RPP25
ENSG00000178719	E9PPG3_HUMAN E9PQF8_HUMAN H0YC98_HUMAN H0YCP9_HUMAN H0YEI4_HUMAN LFG1_HUMAN	3049.0000000000005	GRINA
ENSG00000178726	TRBM_HUMAN	3534.000000000004	THBD
ENSG00000178732	GPV_HUMAN	4109.000000000001	GP5
ENSG00000178734	LMO7D_HUMAN	18377.999999999985	LMO7DN
ENSG00000178741	H3BNX8_HUMAN H3BRI0_HUMAN H3BRM5_HUMAN H3BV69_HUMAN COX5A_HUMAN	12773.999999999984	COX5A
ENSG00000178750	STX19_HUMAN	9918.999999999989	STX19
ENSG00000178752	H0Y2X4_HUMAN H7BY19_HUMAN ERFE_HUMAN	14241.99999999999	ERFE
ENSG00000178761	A0A0G2JLB0_HUMAN H3BM86_HUMAN H3BMU7_HUMAN H3BMY2_HUMAN H3BNG0_HUMAN H3BPC2_HUMAN H3BRU1_HUMAN H3BSK2_HUMAN F219B_HUMAN	193118.99999999997	FAM219B
ENSG00000178764	H0YKA3_HUMAN ZHX2_HUMAN	7135.000000000001	ZHX2
ENSG00000178772	CPN2_HUMAN	21478.99999999999	CPN2
ENSG00000178773	E9PJ31_HUMAN H0YE30_HUMAN H0YEH8_HUMAN H3BP03_HUMAN CPNE7_HUMAN	11563.999999999998	CPNE7
ENSG00000178776	CE046_HUMAN	10300.999999999995	C5orf46
ENSG00000178789	CLM7_HUMAN J9JID3_HUMAN	25813.00000000007	CD300LB
ENSG00000178795	GDPD4_HUMAN	19372.99999999994	GDPD4
ENSG00000178796	RIAD1_HUMAN C9JPK7_HUMAN	85129.99999999997	RIIAD1
ENSG00000178802	B4DYB8_HUMAN F5GX71_HUMAN H3BM77_HUMAN H3BMZ9_HUMAN H3BN01_HUMAN H3BNY8_HUMAN H3BP57_HUMAN H3BPB8_HUMAN H3BPM5_HUMAN H3BPP3_HUMAN H3BPU7_HUMAN H3BQX0_HUMAN H3BT46_HUMAN H3BT48_HUMAN H3BU66_HUMAN H3BUG1_HUMAN H3BUZ9_HUMAN MPI_HUMAN	8254.000000000002	MPI
ENSG00000178804	H1FOO_HUMAN	12214.999999999995	H1FOO
ENSG00000178809	C9JQH3_HUMAN I3L0H3_HUMAN J3KQW6_HUMAN TRI73_HUMAN	12699.999999999985	TRIM73
ENSG00000178814	A0A087WY99_HUMAN OPLA_HUMAN	15934.000000000004	OPLAH
ENSG00000178821	B1AKR2_HUMAN B1AKR3_HUMAN TMM52_HUMAN R4GMU3_HUMAN	8092.000000000011	TMEM52
ENSG00000178826	TM139_HUMAN	1684.0000000000005	TMEM139
ENSG00000178828	RN186_HUMAN		RNF186
ENSG00000178852	E5RFW6_HUMAN E5RI18_HUMAN H0YBI2_HUMAN K7ELL9_HUMAN EFC13_HUMAN	1249.9999999999995	EFCAB13
ENSG00000178860	MUSC_HUMAN	104058.99999999996	MSC
ENSG00000178878	F5GX34_HUMAN APLD1_HUMAN	2920.000000000001	APOLD1
ENSG00000178882	RFLA_HUMAN	2022.0000000000007	ZNF664-RFLNA
ENSG00000178896	E9PI41_HUMAN E9PPI9_HUMAN EXOS4_HUMAN	342783.99999999965	EXOSC4
ENSG00000178904	K7ELB5_HUMAN K7ELG1_HUMAN K7ELH8_HUMAN D19L3_HUMAN Q8N6Q4_HUMAN S4R3D3_HUMAN	60596.99999999999	DPY19L3
ENSG00000178913	A0A096LPC3_HUMAN TAF7_HUMAN	80352.99999999996	TAF7
ENSG00000178917	ZN852_HUMAN	3462.0000000000014	ZNF852
ENSG00000178919	FOXE1_HUMAN	11667.000000000007	FOXE1
ENSG00000178921	H0YGH1_HUMAN J3KT98_HUMAN J3KTL4_HUMAN J3KTQ5_HUMAN J3QL39_HUMAN J3QSG0_HUMAN J3QSH6_HUMAN PUR4_HUMAN	2986.9999999999986	PFAS
ENSG00000178922	A0A0A0MTR5_HUMAN E7EWH8_HUMAN F6UJY1_HUMAN F6UJY9_HUMAN H0YB18_HUMAN H0YB70_HUMAN J9JIE9_HUMAN HYI_HUMAN	22874.000000000047	HYI
ENSG00000178927	A0A0U1RQN8_HUMAN H0Y2X1_HUMAN J3KS78_HUMAN J3KSB6_HUMAN J3KSJ5_HUMAN J3KTF4_HUMAN J3KTI1_HUMAN J3QKS6_HUMAN J3QKZ6_HUMAN J3QLB7_HUMAN J3QQQ4_HUMAN J3QRG5_HUMAN J3QRZ2_HUMAN J3QS53_HUMAN CQ062_HUMAN	17808.99999999997	CYBC1
ENSG00000178928	B7ZMM8_HUMAN D2CFI5_HUMAN TPRX1_HUMAN	8241.000000000002	TPRX1
ENSG00000178935	M0QZ81_HUMAN M0R2C3_HUMAN ZN552_HUMAN	6131.999999999999	ZNF552
ENSG00000178947	SIL2A_HUMAN	11072.999999999996	SMIM10L2A
ENSG00000178950	A0A087X1U9_HUMAN D6RAQ7_HUMAN D6RAW3_HUMAN D6RC24_HUMAN D6RE78_HUMAN D6RF16_HUMAN H0Y8H5_HUMAN H0Y9M4_HUMAN H0YA39_HUMAN GAK_HUMAN	22582.00000000006	GAK
ENSG00000178951	ZBT7A_HUMAN		ZBTB7A
ENSG00000178952	H3BNU3_HUMAN EFTU_HUMAN	105627.99999999994	TUFM
ENSG00000178965	ERIC3_HUMAN R4GMY5_HUMAN	3997.999999999998	ERICH3
ENSG00000178966	A0A0A0MSU3_HUMAN RMI1_HUMAN	23224.000000000004	RMI1
ENSG00000178971	J3KSR1_HUMAN J3KSZ1_HUMAN J3QKT7_HUMAN CTC1_HUMAN	23364.00000000002	CTC1
ENSG00000178974	G3V2U9_HUMAN FBX34_HUMAN	6114.999999999999	FBXO34
ENSG00000178980	A0A087WX02_HUMAN F8WB74_HUMAN M0QYX1_HUMAN SELW_HUMAN	90615.99999999994	SELENOW
ENSG00000178982	A0A087WVB9_HUMAN B4DQ48_HUMAN K7EK53_HUMAN K7EQM4_HUMAN K7ERF1_HUMAN K7ES31_HUMAN EIF3K_HUMAN	2179.999999999999	EIF3K
ENSG00000178988	MR1L1_HUMAN	17873.999999999993	MRFAP1L1
ENSG00000178996	SNX18_HUMAN	48018.99999999988	SNX18
ENSG00000178997	H0YK66_HUMAN EXD1_HUMAN	28826.999999999956	EXD1
ENSG00000178999	J3KRF8_HUMAN J3KRJ2_HUMAN J3KT86_HUMAN J3KTD6_HUMAN J3QLN8_HUMAN J3QR41_HUMAN AURKB_HUMAN		AURKB
ENSG00000179002	TS1R2_HUMAN	5867.999999999998	TAS1R2
ENSG00000179008	G3V257_HUMAN G3V3U9_HUMAN G3V493_HUMAN H0YJQ0_HUMAN S6OS1_HUMAN	2654.999999999999	C14orf39
ENSG00000179010	A0A087WTY9_HUMAN MOFA1_HUMAN	119075.00000000033	MRFAP1
ENSG00000179021	E9PFZ1_HUMAN CC038_HUMAN	5144.999999999994	C3orf38
ENSG00000179023	KLD7A_HUMAN	18986.99999999996	KLHDC7A
ENSG00000179029	B2RDT5_HUMAN B3KNL7_HUMAN E9PIH0_HUMAN TM107_HUMAN	1705.9999999999993	TMEM107
ENSG00000179041	RRS1_HUMAN	3163.000000000001	RRS1
ENSG00000179044	F5H4W1_HUMAN H3BPA4_HUMAN H3BRW6_HUMAN H3BTH9_HUMAN EX3L1_HUMAN	18331.00000000004	EXOC3L1
ENSG00000179046	J3KNI5_HUMAN Q6T5J5_HUMAN TRIMM_HUMAN	5839.000000000001	TRIML2
ENSG00000179051	RCC2_HUMAN	1107.0	RCC2
ENSG00000179055	A0A286YF94_HUMAN O13D1_HUMAN		OR13D1
ENSG00000179057	IGS22_HUMAN	8552.0	IGSF22
ENSG00000179058	A0A087WX76_HUMAN CI050_HUMAN	21926.00000000002	C9orf50
ENSG00000179059	ZFP42_HUMAN	1411.9999999999982	ZFP42
ENSG00000179071	CCD89_HUMAN	9279.999999999996	CCDC89
ENSG00000179083	F133A_HUMAN	705.0000000000002	FAM133A
ENSG00000179085	DPM3_HUMAN	38261.999999999985	DPM3
ENSG00000179088	F8VV63_HUMAN F8VX61_HUMAN F8W1Y6_HUMAN CL042_HUMAN		C12orf42
ENSG00000179091	CY1_HUMAN	258419.99999999988	CYC1
ENSG00000179094	J3KRL7_HUMAN J3KSL6_HUMAN J3KTM2_HUMAN J3QL46_HUMAN J3QL55_HUMAN J3QLQ5_HUMAN J3QSH9_HUMAN PER1_HUMAN	3139.999999999999	PER1
ENSG00000179097	5HT1F_HUMAN	16034.999999999998	HTR1F
ENSG00000179104	A0A0B4J253_HUMAN F8VRQ2_HUMAN F8VSH2_HUMAN TMTC2_HUMAN	3503.0000000000014	TMTC2
ENSG00000179111	J3KSH6_HUMAN HES7_HUMAN	447991.00000000035	HES7
ENSG00000179115	K7EK06_HUMAN K7EPH2_HUMAN K7ER00_HUMAN K7ER16_HUMAN K7ERS0_HUMAN SYFA_HUMAN	28390.999999999964	FARSA
ENSG00000179119	SPT2_HUMAN	11559.0	SPTY2D1
ENSG00000179133	A0A1B0GUT5_HUMAN Q5SXQ8_HUMAN CJ067_HUMAN	43314.999999999985	C10orf67
ENSG00000179134	A0A087WZT0_HUMAN M0QX45_HUMAN M0QXV2_HUMAN M0QY61_HUMAN M0QZ22_HUMAN M0QZW7_HUMAN M0R0X3_HUMAN SMAG2_HUMAN	142929.9999999998	SAMD4B
ENSG00000179142	C11B2_HUMAN	6244.000000000009	CYP11B2
ENSG00000179144	GIMA7_HUMAN	7284.999999999992	GIMAP7
ENSG00000179148	J3KPH2_HUMAN LOXE3_HUMAN	65734.99999999985	ALOXE3
ENSG00000179151	H3BMB8_HUMAN H3BNJ7_HUMAN H3BPN4_HUMAN H3BPW9_HUMAN H3BQ37_HUMAN H3BQA1_HUMAN H3BQP5_HUMAN H3BSQ0_HUMAN H3BTD6_HUMAN H3BTF8_HUMAN H3BTH0_HUMAN H3BU87_HUMAN EDC3_HUMAN	23148.00000000002	EDC3
ENSG00000179152	A0A0U1RQT4_HUMAN TCAIM_HUMAN	23217.999999999985	TCAIM
ENSG00000179163	FUCO_HUMAN	71332.99999999997	FUCA1
ENSG00000179165	A0A0C4DGV6_HUMAN PXT1_HUMAN	3818.000000000001	PXT1
ENSG00000179168	K7EJI6_HUMAN K7ENT5_HUMAN GGN_HUMAN	52338.99999999987	GGN
ENSG00000179172	HNRC1_HUMAN	4008.9999999999986	HNRNPCL1
ENSG00000179178	E5RHB0_HUMAN TM125_HUMAN	1317.9999999999982	TMEM125
ENSG00000179195	ZN664_HUMAN	22983.000000000004	ZNF664
ENSG00000179213	B7ZLS6_HUMAN M0QY48_HUMAN M0QY54_HUMAN M0R2N8_HUMAN SIGL1_HUMAN	43594.99999999996	SIGLECL1
ENSG00000179218	K7EJB9_HUMAN K7EL50_HUMAN K7ELE2_HUMAN CALR_HUMAN	99351.00000000023	CALR
ENSG00000179222	MAGD1_HUMAN	5912.0000000000055	MAGED1
ENSG00000179240	A0A0U1RQW1_HUMAN	288156.0000000001	GVQW3
ENSG00000179241	E9PR86_HUMAN LRAD3_HUMAN	33306.999999999985	LDLRAD3
ENSG00000179242	A0A087WX99_HUMAN CADH4_HUMAN	9533.000000000004	CDH4
ENSG00000179256	SMCO3_HUMAN	688191.9999999983	SMCO3
ENSG00000179262	K7ELU6_HUMAN K7ELW1_HUMAN K7ENJ0_HUMAN K7EQ16_HUMAN RD23A_HUMAN	13286.00000000001	RAD23A
ENSG00000179270	CB071_HUMAN	7788.000000000004	C2orf71
ENSG00000179271	G45IP_HUMAN	9604.000000000002	GADD45GIP1
ENSG00000179284	K7EQF6_HUMAN DAND5_HUMAN	4118.000000000002	DAND5
ENSG00000179292	T151A_HUMAN	91563.00000000023	TMEM151A
ENSG00000179295	A0A0U1RRI0_HUMAN A0A1W2PPU4_HUMAN H0YF12_HUMAN PTN11_HUMAN	4794.9999999999945	PTPN11
ENSG00000179299	NSUN7_HUMAN	3259.999999999996	NSUN7
ENSG00000179300	RTL3_HUMAN	60088.99999999991	RTL3
ENSG00000179304	A0A087WZE8_HUMAN A0A087X2H2_HUMAN	352193.9999999999	FAM156B
ENSG00000179314	A0A1B0GXC0_HUMAN I3L0U0_HUMAN I3L127_HUMAN I3L2Y9_HUMAN I3L3E6_HUMAN I3L3G4_HUMAN I3NI40_HUMAN WSCD1_HUMAN	17254.99999999999	LOC339166
ENSG00000179331	RB39A_HUMAN	46915.00000000001	RAB39A
ENSG00000179335	H3BNC8_HUMAN H3BNQ5_HUMAN H3BQG1_HUMAN H3BQR7_HUMAN H3BRE4_HUMAN H3BRK0_HUMAN H3BRT8_HUMAN H3BRW2_HUMAN H3BTW9_HUMAN H3BUL5_HUMAN H3BV35_HUMAN H3BVF8_HUMAN CLK3_HUMAN	34979.99999999998	CLK3
ENSG00000179344	A2AAY8_HUMAN A2AAZ0_HUMAN E9PIB1_HUMAN Q5SU54_HUMAN Q5Y7D6_HUMAN	13759.00000000001	HLA-DQB1
ENSG00000179348	A0A1D5RMQ8_HUMAN C9J965_HUMAN GATA2_HUMAN	8916.999999999998	GATA2
ENSG00000179361	H3BQ92_HUMAN ARI3B_HUMAN	3119.9999999999973	ARID3B
ENSG00000179363	TMM31_HUMAN	56955.00000000001	TMEM31
ENSG00000179364	F8VW41_HUMAN F8W0B1_HUMAN PACS2_HUMAN	29613.000000000033	PACS2
ENSG00000179387	D6RBS5_HUMAN D6RHX2_HUMAN D6RJB5_HUMAN ELMD2_HUMAN V9GY58_HUMAN	97584.99999999991	ELMOD2
ENSG00000179388	E5RIM5_HUMAN EGR3_HUMAN	186801.00000000003	EGR3
ENSG00000179397	B1AQM6_HUMAN CTSRE_HUMAN	5643.999999999996	CATSPERE
ENSG00000179399	A0A087WX13_HUMAN A0A087WX91_HUMAN GPC5_HUMAN	8022.0	GPC5
ENSG00000179403	J3QLP3_HUMAN J3QRR0_HUMAN VWA1_HUMAN	1475076.0000000007	VWA1
ENSG00000179407	DNJB8_HUMAN	9585.999999999985	DNAJB8
ENSG00000179409	E7EN12_HUMAN I3L1J7_HUMAN I3L2C7_HUMAN I3L399_HUMAN I3L4A4_HUMAN I3L4M4_HUMAN GEMI4_HUMAN	4810.000000000002	GEMIN4
ENSG00000179412	HNRC4_HUMAN	2450.000000000001	HNRNPCL4
ENSG00000179431	FJX1_HUMAN	882.0000000000011	FJX1
ENSG00000179454	G3V2P9_HUMAN G3V4Y0_HUMAN G3V5Y9_HUMAN J3KNY7_HUMAN J3KRJ0_HUMAN KLH28_HUMAN	64397.99999999997	KLHL28
ENSG00000179455	H3BPL3_HUMAN H3BUZ8_HUMAN MKRN3_HUMAN Q6NSB6_HUMAN	118003.9999999999	MKRN3
ENSG00000179456	ZBT18_HUMAN	1037.9999999999995	ZBTB18
ENSG00000179468	OR9A2_HUMAN	8538.0	OR9A2
ENSG00000179476	G3V4G8_HUMAN CN028_HUMAN	15067.999999999989	C14orf28
ENSG00000179477	LX12B_HUMAN	9962.999999999987	ALOX12B
ENSG00000179520	VGLU3_HUMAN	9492.000000000004	SLC17A8
ENSG00000179526	H0YCU2_HUMAN SHRPN_HUMAN	64980.99999999999	SHARPIN
ENSG00000179528	G3V218_HUMAN LBX2_HUMAN	96498.9999999999	LBX2
ENSG00000179532	E9PJT4_HUMAN E9PM64_HUMAN J3KTE2_HUMAN J3QRE5_HUMAN DNHD1_HUMAN	5799.9999999999945	DNHD1
ENSG00000179542	SLIK4_HUMAN	2834.9999999999986	SLITRK4
ENSG00000179546	5HT1D_HUMAN		HTR1D
ENSG00000179562	GCC1_HUMAN	9088.000000000004	GCC1
ENSG00000179564	LSME2_HUMAN	12993.999999999989	LSMEM2
ENSG00000179580	A0A0C4DFQ4_HUMAN H3BNJ8_HUMAN RN151_HUMAN	66059.99999999985	RNF151
ENSG00000179583	A0A087X2I7_HUMAN A0A0B4J1S1_HUMAN A0A1B0GU01_HUMAN A0A1B0GUQ8_HUMAN I3L2E5_HUMAN I3L2P7_HUMAN C2TA_HUMAN Q29704_HUMAN	2153.000000000001	CIITA
ENSG00000179588	A0A087WWQ0_HUMAN A0A087WZP1_HUMAN A0A087X1H8_HUMAN FOG1_HUMAN	10117.999999999982	ZFPM1
ENSG00000179593	I3L1D5_HUMAN LX15B_HUMAN	83700.0	ALOX15B
ENSG00000179598	PLD6_HUMAN	6044.999999999997	PLD6
ENSG00000179600	GPHB5_HUMAN	5321.0	GPHB5
ENSG00000179603	A0A0A0MT06_HUMAN C9J7I1_HUMAN E7ETK3_HUMAN H7C4V5_HUMAN GRM8_HUMAN	28551.999999999978	GRM8
ENSG00000179604	J3KRZ9_HUMAN J3QQS6_HUMAN J3QR93_HUMAN BORG4_HUMAN	814697.0000000003	CDC42EP4
ENSG00000179615	O2AP1_HUMAN	6231.000000000008	OR2AP1
ENSG00000179626	OR6C4_HUMAN	3145.000000000004	OR6C4
ENSG00000179627	ZBT42_HUMAN	14648.999999999989	ZBTB42
ENSG00000179630	A2A3Z5_HUMAN LACC1_HUMAN	4116.999999999999	LACC1
ENSG00000179632	E9PJ05_HUMAN E9PR76_HUMAN E9PSH4_HUMAN H0YEV4_HUMAN MAF1_HUMAN	12167.999999999998	MAF1
ENSG00000179636	D6R9S2_HUMAN D6RIC1_HUMAN H0Y8L2_HUMAN H0YEZ3_HUMAN H0YJP6_HUMAN TPPP2_HUMAN		TPPP2
ENSG00000179639	E9PRN1_HUMAN FCERA_HUMAN	1093.0000000000002	FCER1A
ENSG00000179673	RPRML_HUMAN	18510.99999999999	RPRML
ENSG00000179674	ARL14_HUMAN	9279.000000000002	ARL14
ENSG00000179695	OR6C2_HUMAN	1293.9999999999982	OR6C2
ENSG00000179698	WDR97_HUMAN E9PKB8_HUMAN	40798.00000000004	WDR97
ENSG00000179709	NALP8_HUMAN	10589.999999999998	NLRP8
ENSG00000179715	F8VRF7_HUMAN F8VUD2_HUMAN F8VYL8_HUMAN PED1B_HUMAN	10458.000000000007	PCED1B
ENSG00000179750	B0QYD3_HUMAN ABC3B_HUMAN	157059.99999999956	APOBEC3B
ENSG00000179751	SYCN_HUMAN		SYCN
ENSG00000179761	K7EJU8_HUMAN K7EK30_HUMAN SOX_HUMAN	1435.9999999999995	PIPOX
ENSG00000179772	FOXS1_HUMAN	1480.0000000000018	FOXS1
ENSG00000179774	ATOH7_HUMAN	1318.9999999999998	ATOH7
ENSG00000179776	B4DTR2_HUMAN H3BPG1_HUMAN H3BQ82_HUMAN H3BR11_HUMAN H3BR64_HUMAN I3L1J2_HUMAN CADH5_HUMAN	87971.00000000004	CDH5
ENSG00000179796	C9J6A1_HUMAN C9JMC7_HUMAN LRC3B_HUMAN	38165.000000000095	LRRC3B
ENSG00000179813	F216B_HUMAN	1443.9999999999998	FAM216B
ENSG00000179817	MRGX4_HUMAN	9999.999999999989	MRGPRX4
ENSG00000179820	C9J5M0_HUMAN C9JC07_HUMAN C9JJV6_HUMAN C9JZL8_HUMAN MYADM_HUMAN	17526.000000000033	MYADM
ENSG00000179826	E9PPY5_HUMAN MRGX3_HUMAN	10215.000000000002	MRGPRX3
ENSG00000179832	E9PHY8_HUMAN MROH1_HUMAN	119385.00000000006	MROH1
ENSG00000179833	SRTD2_HUMAN	113924.99999999993	SERTAD2
ENSG00000179841	AKAP5_HUMAN	8988.0	AKAP5
ENSG00000179846	J3KNK3_HUMAN NKPD1_HUMAN		NKPD1
ENSG00000179855	GIPC3_HUMAN	2952.9999999999995	GIPC3
ENSG00000179859	A0A1B0GTZ6_HUMAN A0A1B0GVC2_HUMAN	7988.999999999999	LINC02581
ENSG00000179862	CITE4_HUMAN	476038.99999999994	CITED4
ENSG00000179869	A0A0A0MT16_HUMAN F5H7B7_HUMAN H0Y4D2_HUMAN H7BZI9_HUMAN H7C0U5_HUMAN ABCAD_HUMAN	1315.9999999999995	ABCA13
ENSG00000179873	K7EMN8_HUMAN K7EQV0_HUMAN K7ESF9_HUMAN NAL11_HUMAN	5390.000000000001	NLRP11
ENSG00000179886	TIGD5_HUMAN	51404.00000000004	TIGD5
ENSG00000179889	H3BM88_HUMAN H3BND4_HUMAN H3BNL6_HUMAN H3BPV5_HUMAN H3BQ54_HUMAN H3BQS3_HUMAN H3BU11_HUMAN J3KNK7_HUMAN PDXD1_HUMAN Q86XE2_HUMAN	7907.000000000002	LOC102724985
ENSG00000179902	B1ALJ5_HUMAN E9PLX1_HUMAN E9PRR4_HUMAN CA194_HUMAN		C1orf194
ENSG00000179909	ZN154_HUMAN	177244.0	ZNF154
ENSG00000179912	A0A0U1RRA6_HUMAN B5MCG9_HUMAN B5MCU0_HUMAN C9J7N6_HUMAN H0YIX9_HUMAN H7C0E9_HUMAN R3HD2_HUMAN	11828.000000000004	R3HDM2
ENSG00000179913	M0QX58_HUMAN M0R199_HUMAN B3GN3_HUMAN	8632.000000000013	B3GNT3
ENSG00000179914	ITLN1_HUMAN	18255.000000000015	ITLN1
ENSG00000179915	A0A0D9SEJ1_HUMAN A0A0D9SEM5_HUMAN A0A0D9SEP4_HUMAN A0A0D9SEQ7_HUMAN A0A0D9SF07_HUMAN A0A0D9SF36_HUMAN A0A0D9SFF4_HUMAN A0A0D9SFY6_HUMAN A0A0D9SG60_HUMAN A0A0D9SG96_HUMAN A0A0R4J2G7_HUMAN A0A0U1RQP8_HUMAN A0A0U1RR00_HUMAN A0A0U1RRK7_HUMAN A0A1B0GTL0_HUMAN A0A1B0GU94_HUMAN A0A1B0GUQ1_HUMAN A0A1B0GUR2_HUMAN A0A1B0GVF4_HUMAN A0A1D5RMU6_HUMAN E7EQN4_HUMAN E7ERL8_HUMAN F5GYC7_HUMAN F8WB18_HUMAN H0Y568_HUMAN H7BYC7_HUMAN NRX1B_HUMAN Q08AH0_HUMAN NRX1A_HUMAN	2550.9999999999977	NRXN1
ENSG00000179918	SPS2_HUMAN	1307071.0000000012	SEPHS2
ENSG00000179919	O10A7_HUMAN	4364.0	OR10A7
ENSG00000179921	GPBAR_HUMAN	950.9999999999987	GPBAR1
ENSG00000179922	K7EQ92_HUMAN ZN784_HUMAN	7143.000000000002	ZNF784
ENSG00000179930	ZN648_HUMAN	3860.0000000000014	ZNF648
ENSG00000179933	CN119_HUMAN	3806.0	C14orf119
ENSG00000179934	C9JIP9_HUMAN CCR8_HUMAN	5697.9999999999945	CCR8
ENSG00000179938	GOG8J_HUMAN	3968.9999999999995	GOLGA8J
ENSG00000179941	BBS10_HUMAN	10447.000000000007	BBS10
ENSG00000179943	K7EJE2_HUMAN K7EQX6_HUMAN K7ERP0_HUMAN K7ES33_HUMAN FIZ1_HUMAN	13515.999999999995	FIZ1
ENSG00000179950	E9PL19_HUMAN E9PMU7_HUMAN E9PN18_HUMAN E9PQ56_HUMAN H0YCP8_HUMAN H0YEM1_HUMAN PUF60_HUMAN	10600.000000000004	PUF60
ENSG00000179954	SRCRL_HUMAN K7EPL3_HUMAN M0QZ17_HUMAN	6456.999999999998	SSC5D
ENSG00000179958	H3BPN2_HUMAN H3BSA6_HUMAN DCTP1_HUMAN	30694.99999999998	DCTPP1
ENSG00000179965	H3BRY2_HUMAN I3L3L5_HUMAN ZN771_HUMAN	79195.99999999977	ZNF771
ENSG00000179981	H0YKA1_HUMAN H0YN23_HUMAN TSH1_HUMAN	23811.999999999996	TSHZ1
ENSG00000179988	H7BYY4_HUMAN PSTK_HUMAN	22258.99999999999	PSTK
ENSG00000180008	SOCS4_HUMAN	43133.00000000002	SOCS4
ENSG00000180011	J3KTQ8_HUMAN J3QQQ7_HUMAN PTGR3_HUMAN	1306.9999999999982	ZADH2
ENSG00000180016	OR1E1_HUMAN	14241.00000000001	OR1E1
ENSG00000180035	A0A087WVT1_HUMAN E9PJ50_HUMAN E9PQ92_HUMAN ZNF48_HUMAN	944.9999999999992	ZNF48
ENSG00000180042	A0A286YEU6_HUMAN		AC087498.1
ENSG00000180043	K7EMA1_HUMAN F71E2_HUMAN	2718.0000000000014	FAM71E2
ENSG00000180044	A0A1W2PNY3_HUMAN CC080_HUMAN	8353.000000000013	C3orf80
ENSG00000180053	NKX26_HUMAN	21248.000000000015	NKX2-6
ENSG00000180061	T150B_HUMAN K7EKL2_HUMAN K7EKW5_HUMAN K7EM00_HUMAN K7ENI3_HUMAN	4148.000000000004	TMEM150B
ENSG00000180071	AN18A_HUMAN R4GN29_HUMAN	21708.000000000062	ANKRD18A
ENSG00000180083	WFD11_HUMAN	49302.99999999997	WFDC11
ENSG00000180089	TM86B_HUMAN	7344.000000000008	TMEM86B
ENSG00000180090	A0A087X1K4_HUMAN OR3A1_HUMAN	2626.000000000002	OR3A1
ENSG00000180096	H3BS52_HUMAN I3L2M1_HUMAN J3KNL2_HUMAN SEPT1_HUMAN	25460.999999999985	SEPT1
ENSG00000180098	TSAP1_HUMAN	17859.0	TRNAU1AP
ENSG00000180104	D6RB59_HUMAN D6RBR9_HUMAN H0Y995_HUMAN EXOC3_HUMAN	16444.99999999999	EXOC3
ENSG00000180113	H0Y590_HUMAN TDRD6_HUMAN		TDRD6
ENSG00000180116	CL040_HUMAN	2406.0000000000005	C12orf40
ENSG00000180138	KC1AL_HUMAN	282133.9999999999	CSNK1A1L
ENSG00000180155	A0A087WYG6_HUMAN A0A087WZS0_HUMAN LYNX1_HUMAN	7949.0	LYNX1
