Ensembl ID	Uniprot IDs	Length	Symbol	Degree	mitochondrion organization	cell adhesion	signal transduction	B cell FPKM	Neuron FPKM
ENSG00000188191	C9IZL8_HUMAN C9J4C2_HUMAN C9JR00_HUMAN C9JSK5_HUMAN H7BYW5_HUMAN KAP1_HUMAN	7037.999999999997	PRKAR1B	12	0	0	0	3.21	4.96
ENSG00000188229	TBB4B_HUMAN	28281.999999999924	TUBB4B	31	0	0	0	186.99	83.78
ENSG00000188243	B0QZ40_HUMAN H7C607_HUMAN COMD6_HUMAN	4986.0	COMMD6	3	0	0	0	55.64	59.27
ENSG00000188257	PA2GA_HUMAN	24221.00000000002	PLA2G2A	11	0	0	0	0.0	0.0
ENSG00000188266	A0A0C4DGM4_HUMAN HYKK_HUMAN	18146.99999999998	HYKK	2	0	0	0	0.2	1.33
ENSG00000188282	C9J235_HUMAN RUFY4_HUMAN	30813.000000000025	RUFY4	2	0	0	0	0.25	0.04
ENSG00000188283	K7EJN0_HUMAN K7ELW4_HUMAN ZN383_HUMAN	55621.99999999995	ZNF383	1	0	0	0	5.67	2.43
ENSG00000188290	D6REB3_HUMAN E9PB28_HUMAN HES4_HUMAN	1491.9999999999993	HES4	12	0	0	0	3.23	130.81
ENSG00000188312	A0A087WTF1_HUMAN CENPP_HUMAN X6R9C8_HUMAN	15853.999999999987	CENPP	20	0	0	0	0.98	1.52
ENSG00000188313	C9J0H3_HUMAN C9J7K9_HUMAN C9J9P4_HUMAN C9JE06_HUMAN F2Z3F2_HUMAN H7C5I5_HUMAN PLS1_HUMAN	9308.0	PLSCR1	112	0	0	0	13.47	0.72
ENSG00000188315	C9JW57_HUMAN H7BZX3_HUMAN CC062_HUMAN	29684.999999999996	C3orf62	5	0	0	0	4.87	0.92
ENSG00000188321	A0A0A0MTS4_HUMAN A0A0A0MTT2_HUMAN K7EK98_HUMAN K7EKU6_HUMAN K7EM21_HUMAN K7EN17_HUMAN K7EQI4_HUMAN K7ERK9_HUMAN ZN559_HUMAN S4R3F2_HUMAN S4R3U0_HUMAN	62277.00000000003	ZNF559	5	0	0	0	17.04	8.36
ENSG00000188322	SBK1_HUMAN	2582.0000000000005	SBK1	4	0	0	0	0.16	23.01
ENSG00000188338	A0A087WVW8_HUMAN A0A087WWS5_HUMAN A0A087X175_HUMAN A0A087X1Q4_HUMAN S38A3_HUMAN	24125.0	SLC38A3	1	0	0	0	0.0	0.24
ENSG00000188342	T2FB_HUMAN	6982.999999999997	GTF2F2	70	0	0	0	4.22	17.99
ENSG00000188343	A0A087WTS3_HUMAN A0A0B4J212_HUMAN FA92A_HUMAN E5RFH7_HUMAN E5RFS7_HUMAN E5RGD0_HUMAN E5RGE3_HUMAN E5RGP4_HUMAN E5RHA4_HUMAN E5RHK0_HUMAN E5RID3_HUMAN F8W7P5_HUMAN H0YC32_HUMAN	337647.0000000002	FAM92A	2	0	0	0	0.18	19.13
ENSG00000188368	PRR19_HUMAN M0QXP7_HUMAN	44553.99999999998	PRR19	2	0	0	0	0.27	0.79
ENSG00000188372	E9PFI9_HUMAN H0Y3M4_HUMAN ZP3_HUMAN	8724.000000000013	ZP3	2	0	0	0	3.16	0.64
ENSG00000188375	H3C_HUMAN	11556.999999999993	H3F3C	1	0	0	0	0.88	0.0
ENSG00000188379	IFNA2_HUMAN	80139.00000000001	IFNA2	2	0	0	0	0.0	0.0
ENSG00000188386	A0A1B0GUC7_HUMAN CANB2_HUMAN		PPP3R2	2	0	0	0	0.0	0.0
ENSG00000188389	E7ER21_HUMAN H0Y2W6_HUMAN PDCD1_HUMAN	3406.9999999999986	PDCD1	30	0	0	1	0.2	0.0
ENSG00000188396	TC1D4_HUMAN	435.99999999999983	TCTEX1D4	2	0	0	0	0.14	0.0
ENSG00000188404	LYAM1_HUMAN	2102.0	SELL	12	0	1	0	184.52	0.0
ENSG00000188419	RAE1_HUMAN	1657.0000000000025	CHM	14	0	0	0	9.81	9.75
ENSG00000188425	NANO2_HUMAN	186383.0000000001	NANOS2	2	0	0	0	0.0	0.0
ENSG00000188428	A0A0A0MTN6_HUMAN A0A0D9SEU2_HUMAN G5E931_HUMAN BL1S5_HUMAN	143990.0	BLOC1S5	20	0	0	0	3.71	5.77
ENSG00000188486	H2AX_HUMAN	134784.99999999988	H2AFX	144	0	0	0	35.46	36.17
ENSG00000188487	A0A0A0MSI1_HUMAN INSC_HUMAN	1613.9999999999993	INSC	4	0	0	0	0.0	0.03
ENSG00000188488	G3V264_HUMAN G3V265_HUMAN G3V2M1_HUMAN G3V3F5_HUMAN G3V3Y3_HUMAN G3V482_HUMAN G3V4B4_HUMAN G3V5Q9_HUMAN IPSP_HUMAN	10697.99999999999	SERPINA5	22	0	0	0	0.0	0.0
ENSG00000188517	A0A087WZJ5_HUMAN A0A087X1E1_HUMAN A8MWQ5_HUMAN D6R8Y2_HUMAN E9PNV9_HUMAN H0YAE1_HUMAN COPA1_HUMAN	8235.000000000011	COL25A1	5	0	0	0	0.0	0.06
ENSG00000188522	FA83G_HUMAN K7EKG0_HUMAN	163274.99999999956	FAM83G	1	0	0	0	3.37	1.65
ENSG00000188523	A2A393_HUMAN CFA77_HUMAN	36016.000000000095	CFAP77	1	0	0	0	0.03	0.0
ENSG00000188529	SRS10_HUMAN Q5JRI1_HUMAN Q6IQ42_HUMAN R4GMP8_HUMAN	3961.0000000000014	SRSF10	86	0	0	0	70.53	73.79
ENSG00000188554	A0A0C4DGP6_HUMAN B7Z5R6_HUMAN NBR1_HUMAN	9516.000000000002	NBR1	23	0	0	0	13.41	24.49
ENSG00000188559	A0A087WYA8_HUMAN H7BZA8_HUMAN H7C1F9_HUMAN RGPA2_HUMAN		RALGAPA2	2	0	0	0	4.56	13.08
ENSG00000188566	NDOR1_HUMAN	1519.0000000000007	NDOR1	8	0	0	0	24.95	4.95
ENSG00000188603	A0A024QZB8_HUMAN A0A0A0MRC7_HUMAN A0A0D9SF04_HUMAN A0A0D9SFH9_HUMAN A0A1B0GUB1_HUMAN A0A1B0GUU4_HUMAN A0A1B0GV41_HUMAN A0A1B0GV71_HUMAN A0A1B0GWH8_HUMAN B4DFF3_HUMAN F6TI76_HUMAN H3BMN4_HUMAN H3BNK7_HUMAN H3BPL0_HUMAN H3BQ48_HUMAN H3BR00_HUMAN H3BR84_HUMAN H3BRU8_HUMAN H3BUF8_HUMAN O95086_HUMAN O95090_HUMAN CLN3_HUMAN Q9UBD8_HUMAN Q9UBH5_HUMAN	385985.0000000003	CLN3	42	0	0	0	29.5	9.19
ENSG00000188612	J3KRH1_HUMAN SUMO2_HUMAN	4017.0000000000055	SUMO2	168	0	0	0	25.11	87.87
ENSG00000188613	Q5T9H5_HUMAN NANO1_HUMAN	17398.000000000007	NANOS1	3	0	0	0	0.12	55.16
ENSG00000188620	HMX3_HUMAN	4603.999999999999	HMX3	2	0	0	0	0.0	0.0
ENSG00000188629	K7EK36_HUMAN K7EQU1_HUMAN ZN177_HUMAN		ZNF177	1	0	0	0	1.37	1.19
ENSG00000188641	DPYD_HUMAN	5727.000000000008	DPYD	8	0	0	0	2.99	1.08
ENSG00000188643	S10AG_HUMAN	50437.99999999997	S100A16	1	0	0	0	0.0	0.83
ENSG00000188677	A0A087WZB5_HUMAN B0QYP8_HUMAN PARVB_HUMAN	127173.00000000012	PARVB	3	0	1	0	34.3	4.07
ENSG00000188687	A0A1B0GUV9_HUMAN A0A1B0GVY3_HUMAN C9JNL6_HUMAN C9JU12_HUMAN C9JW32_HUMAN E7EQT3_HUMAN S4A5_HUMAN	173739.0	SLC4A5	61	0	0	0	2.37	0.15
ENSG00000188690	A0A087WUV7_HUMAN A0A087WZB7_HUMAN A0A087X021_HUMAN HEM4_HUMAN Q5T3L7_HUMAN Q5T3L8_HUMAN Q5T3L9_HUMAN	1317.9999999999984	UROS	5	0	0	0	25.98	22.82
ENSG00000188716	DUPD1_HUMAN	4765.999999999998	DUPD1	1	0	0	0	0.0	0.0
ENSG00000188735	T120B_HUMAN F5H465_HUMAN H0YG77_HUMAN	23119.99999999998	TMEM120B	1	0	0	0	6.92	40.61
ENSG00000188738	A0A087WUX3_HUMAN H0Y515_HUMAN H7BZL6_HUMAN FSIP2_HUMAN	30274.99999999997	FSIP2	2	0	0	0	0.01	10.21
ENSG00000188739	A2A2V2_HUMAN H7C5M1_HUMAN RBM34_HUMAN Q5TCT4_HUMAN	94396.00000000007	RBM34	1	0	0	0	17.38	55.74
ENSG00000188747	NOXA1_HUMAN	6932.999999999997	NOXA1	5	0	0	0	5.49	0.21
ENSG00000188761	I6LA81_HUMAN B2L15_HUMAN	2337.9999999999986	BCL2L15	3	0	0	0	0.47	0.01
ENSG00000188763	FZD9_HUMAN	9380.000000000004	FZD9	6	0	0	0	0.04	0.47
ENSG00000188770	Q5T2G3_HUMAN OPT_HUMAN	11166.999999999995	OPTC	4	0	0	0	0.0	0.0
ENSG00000188778	ADRB3_HUMAN	12382.00000000001	ADRB3	6	0	0	0	0.0	0.0
ENSG00000188779	G3V3E1_HUMAN G3V5H7_HUMAN SKOR1_HUMAN	12408.000000000007	SKOR1	11	0	0	0	0.27	1.6
ENSG00000188783	PRELP_HUMAN	3609.0000000000055	PRELP	7	0	0	0	0.0	0.0
ENSG00000188784	PA2GE_HUMAN	15524.999999999987	PLA2G2E	1	0	0	0	0.0	0.0
ENSG00000188786	MTF1_HUMAN	13143.000000000007	MTF1	4	0	0	0	4.41	0.73
ENSG00000188818	A0A0A0MSN5_HUMAN D6RE92_HUMAN H0Y9D0_HUMAN ZDH11_HUMAN	2410.0	ZDHHC11	1	0	0	0	0.49	4.25
ENSG00000188822	CNR2_HUMAN	30418.000000000025	CNR2	1	0	0	0	45.4	0.0
ENSG00000188827	SLX4_HUMAN	42836.99999999996	SLX4	153	0	0	0	3.88	3.59
ENSG00000188846	E7EPB3_HUMAN F8WDZ7_HUMAN RL14_HUMAN	41941.000000000015	RPL14	244	0	0	0	296.36	150.47
ENSG00000188878	A0A0R4J2E4_HUMAN K7EL64_HUMAN K7ENL6_HUMAN K7EPQ1_HUMAN K7ESG2_HUMAN FBF1_HUMAN U3KPW3_HUMAN	42997.00000000003	FBF1	138	0	0	0	15.42	24.5
ENSG00000188906	A0A1B0GUQ3_HUMAN C9JBF0_HUMAN E9PC85_HUMAN H7C3B6_HUMAN LRRK2_HUMAN		LRRK2	6	1	0	0	8.71	0.05
ENSG00000188910	CXB3_HUMAN	60733.00000000017	GJB3	12	0	0	0	0.0	0.0
ENSG00000188917	TRM2_HUMAN	32122.000000000015	TRMT2B	1	0	0	0	22.1	2.89
ENSG00000188958	C9JU87_HUMAN F2Z3I1_HUMAN F8WCV4_HUMAN UTS2B_HUMAN	7098.999999999997	UTS2B	1	0	0	0	1.39	0.61
ENSG00000188976	NOC2L_HUMAN	18141.999999999996	NOC2L	8	0	0	0	34.36	34.41
ENSG00000188986	A0A0X1KG71_HUMAN NELFB_HUMAN	89200.99999999996	NELFB	24	0	0	0	35.85	18.09
ENSG00000188994	E5RFE6_HUMAN E5RJG2_HUMAN H0YAU0_HUMAN H0YB79_HUMAN J3KNV1_HUMAN ZN292_HUMAN	1024.9999999999998	ZNF292	1	0	0	0	7.28	15.79
ENSG00000188996	HUS1B_HUMAN	111364.0	HUS1B	4	0	0	0	3.16	0.47
ENSG00000189007	ADAT2_HUMAN	10983.000000000004	ADAT2	1	0	0	0	9.74	1.04
ENSG00000189013	A0A0B4J1S6_HUMAN A8MT18_HUMAN E7EST5_HUMAN Q8N736_HUMAN KI2L4_HUMAN	27841.999999999996	KIR2DL4	5	0	0	1	0.0	0.0
ENSG00000189030	VHLL_HUMAN	5394.000000000002	VHLL	3	0	0	0	0.25	0.0
ENSG00000189037	DUS21_HUMAN	40090.00000000003	DUSP21	2	0	0	0	0.0	0.0
ENSG00000189042	F8WEL6_HUMAN K7EMD5_HUMAN K7ESK1_HUMAN ZN567_HUMAN	885.0000000000003	ZNF567	3	0	0	0	7.01	4.75
ENSG00000189043	NDUA4_HUMAN	60387.999999999854	NDUFA4	94	0	0	0	19.92	71.41
ENSG00000189046	F5GZZ0_HUMAN F5H5X2_HUMAN ALKB2_HUMAN S4R3T5_HUMAN	12522.000000000013	ALKBH2	1	0	0	0	10.43	9.83
ENSG00000189050	E9PI44_HUMAN H0YEZ8_HUMAN K7EJ18_HUMAN RNFT1_HUMAN	5443.999999999998	RNFT1	2	0	0	0	37.16	4.01
ENSG00000189056	H7C2B0_HUMAN J3KQ66_HUMAN RELN_HUMAN	7123.0	RELN	7	0	1	0	0.0	2.44
ENSG00000189057	E9PS27_HUMAN F111B_HUMAN	15503.999999999984	FAM111B	1	0	0	0	2.56	3.13
ENSG00000189058	C9JF17_HUMAN C9JX71_HUMAN F8WBT9_HUMAN APOD_HUMAN	20225.999999999975	APOD	10	0	0	0	0.0	0.0
ENSG00000189060	H10_HUMAN	7298.999999999997	H1F0	10	0	0	0	0.34	19.15
ENSG00000189067	A0A0G2JLC4_HUMAN I3L133_HUMAN I3L1H3_HUMAN I3L1I9_HUMAN I3L1P1_HUMAN I3L1R0_HUMAN I3L2E2_HUMAN I3L2T1_HUMAN I3L2T6_HUMAN I3L329_HUMAN I3L3U8_HUMAN I3L409_HUMAN LITAF_HUMAN	23129.0	LITAF	12	0	0	1	66.68	14.96
ENSG00000189077	A0A024R4K9_HUMAN A0A087WV11_HUMAN A0A087WWH9_HUMAN A0A087WZA9_HUMAN A0A087WZF4_HUMAN A0A087X266_HUMAN T120A_HUMAN	178376.00000000003	TMEM120A	1	0	0	0	27.8	4.68
ENSG00000189079	A0A087WY37_HUMAN F8VWP4_HUMAN F8W108_HUMAN F8WCU9_HUMAN ARID2_HUMAN	7823.000000000005	ARID2	19	0	0	0	3.57	14.36
ENSG00000189091	H3BMB0_HUMAN I3L4G7_HUMAN J3QKV4_HUMAN J3QL37_HUMAN J3QRB2_HUMAN SF3B3_HUMAN	4475.0	SF3B3	402	0	0	0	48.07	61.43
ENSG00000189114	K7EN58_HUMAN BL1S3_HUMAN	10966.99999999999	BLOC1S3	19	0	0	0	5.16	3.1
ENSG00000189129	Q5JTB4_HUMAN Q5JTB5_HUMAN PLAC9_HUMAN	13733.999999999993	PLAC9	1	0	0	0	0.0	0.0
ENSG00000189143	CLD4_HUMAN	2938.0	CLDN4	5	0	0	1	0.06	0.79
ENSG00000189159	F2Z3M5_HUMAN J3KSH8_HUMAN J3KT51_HUMAN JUPI1_HUMAN	69740.99999999985	JPT1	2	0	0	0	24.88	506.6
ENSG00000189171	S10AD_HUMAN		S100A13	8	0	0	0	12.7	52.08
ENSG00000189180	A0A0A0MR11_HUMAN A0A0A0MRS1_HUMAN ZN33A_HUMAN Q9H5I4_HUMAN	935.9999999999986	ZNF33A	4	0	0	0	14.55	15.05
ENSG00000189182	F8VS61_HUMAN K2C1B_HUMAN	13576.999999999995	KRT77	5	0	0	0	0.0	0.0
ENSG00000189184	A0A087WTW3_HUMAN B4DLR6_HUMAN B4DQ29_HUMAN D6RIG4_HUMAN PCD18_HUMAN	13837.999999999987	PCDH18	1	0	1	0	0.0	3.15
ENSG00000189190	ZN600_HUMAN	158440.0000000001	ZNF600	1	0	0	0	27.85	3.74
ENSG00000189221	AOFA_HUMAN	104421.00000000004	MAOA	45	0	0	0	0.0	1.05
ENSG00000189241	TSYL1_HUMAN	8741.000000000004	TSPYL1	4	0	0	0	66.79	30.48
ENSG00000189266	J3KS97_HUMAN PNRC2_HUMAN	6736.000000000004	PNRC2	20	0	0	0	64.12	108.97
ENSG00000189269	DRIC1_HUMAN	3466.000000000003	DRICH1	2	0	0	0	0.27	0.06
ENSG00000189283	A0A0A0MRB0_HUMAN E9PBZ0_HUMAN FHIT_HUMAN	9294.000000000002	FHIT	13	0	0	0	1.22	2.67
ENSG00000189298	ZKSC3_HUMAN	1926.0	ZKSCAN3	2	0	0	0	2.86	7.26
ENSG00000189299	FOXR2_HUMAN	19264.000000000004	FOXR2	1	0	0	0	0.0	0.0
ENSG00000189306	F8WAT7_HUMAN RRP7A_HUMAN		RRP7A	1	0	0	0	13.11	15.45
ENSG00000189308	D6REW4_HUMAN LIN54_HUMAN	9834.999999999998	LIN54	44	0	0	0	2.76	6.53
ENSG00000189319	FA53B_HUMAN	20498.99999999998	FAM53B	1	0	0	0	36.65	29.02
ENSG00000189334	S10AE_HUMAN	1225251.9999999988	S100A14	2	0	0	0	0.0	0.0
ENSG00000189337	A0A1B0GTU0_HUMAN A0A1B0GWK2_HUMAN B0QYQ6_HUMAN KAZRN_HUMAN	2731.999999999999	KAZN	3	0	0	0	0.09	2.21
ENSG00000189367	E9PQS0_HUMAN H0YEM8_HUMAN K0408_HUMAN	7765.000000000008	KIAA0408	24	0	0	0	0.41	11.64
ENSG00000189369	ERF3B_HUMAN	26944.99999999999	GSPT2	5	0	0	0	2.12	4.9
ENSG00000189403	HMGB1_HUMAN Q5T7C4_HUMAN	1688.9999999999989	HMGB1	78	0	0	0	56.6	432.23
ENSG00000189410	E5RGJ3_HUMAN E5RGV2_HUMAN E5RJW5_HUMAN J3KQT6_HUMAN SH2D5_HUMAN	3168.999999999997	SH2D5	1	0	0	0	0.0	0.43
ENSG00000189430	A0A0A0MQZ0_HUMAN A0A0A0MR94_HUMAN A0A0A0MTU0_HUMAN M0QYD1_HUMAN NCTR1_HUMAN	8159.999999999994	NCR1	3	0	0	1	1.71	0.0
ENSG00000196072	A0A087X1N6_HUMAN J3QRU7_HUMAN BL1S2_HUMAN	5920.000000000008	BLOC1S2	27	0	0	0	34.81	48.44
ENSG00000196083	C9J1D9_HUMAN C9J9W1_HUMAN C9JT28_HUMAN H7C3W4_HUMAN IL1AP_HUMAN	1117218.9999999988	IL1RAP	16	0	0	0	1.63	0.31
ENSG00000196090	A0A075B6H0_HUMAN A0A087WWD6_HUMAN A0A087WY22_HUMAN A0A087X1J1_HUMAN A0A087X1X2_HUMAN B1AJR6_HUMAN B1AJR8_HUMAN B1AJR9_HUMAN B1AJS0_HUMAN PTPRT_HUMAN	145700.0	PTPRT	4	0	1	1	0.0	0.3
ENSG00000196091	F8VZE0_HUMAN F8VZY0_HUMAN F8W1Z9_HUMAN G3V1V7_HUMAN MYPC1_HUMAN	200910.99999999988	MYBPC1	4	0	1	0	0.0	0.0
ENSG00000196092	C0KTE2_HUMAN E7EQT0_HUMAN E7ERK2_HUMAN E7ERW5_HUMAN E7ES87_HUMAN H0YB47_HUMAN PAX5_HUMAN	117666.0000000001	PAX5	17	0	0	0	142.52	6.18
ENSG00000196104	A0A0A0MTJ2_HUMAN B4DG04_HUMAN E7EMP8_HUMAN E7ENM6_HUMAN E7ENT7_HUMAN E7ENY3_HUMAN E7EQ24_HUMAN E7ESN1_HUMAN E7EVH4_HUMAN H0YA19_HUMAN Q4W5S3_HUMAN TICN3_HUMAN	17861.0	SPOCK3	4	0	0	1	0.0	4.98
ENSG00000196110	ZN699_HUMAN	84175.99999999996	ZNF699	2	0	0	0	3.69	6.93
ENSG00000196116	TDRD7_HUMAN	15564.000000000013	TDRD7	11	0	0	0	8.23	0.4
ENSG00000196126	2B1F_HUMAN 2B11_HUMAN 2B1G_HUMAN 2B1E_HUMAN	8439.000000000002	HLA-DRB1	5	0	0	0	893.26	0.24
ENSG00000196132	MYT1_HUMAN Q6P6D5_HUMAN	3545.9999999999995	MYT1	3	0	0	0	0.35	35.52
ENSG00000196136	A0A087WY93_HUMAN G3V3A0_HUMAN G3V595_HUMAN AACT_HUMAN	72332.99999999987	SERPINA3	21	0	0	0	0.0	0.0
ENSG00000196139	A0A0A0MSS8_HUMAN AK1C3_HUMAN S4R3D5_HUMAN S4R3Z2_HUMAN	11678.999999999995	AKR1C3	6	0	0	0	0.2	0.19
ENSG00000196150	E9PJU7_HUMAN E9PKP2_HUMAN E9PL28_HUMAN E9PPG5_HUMAN E9PQX5_HUMAN F6RA56_HUMAN ZN250_HUMAN Q3B7J8_HUMAN	176382.99999999977	ZNF250	49	0	0	0	9.75	22.3
ENSG00000196152	A0A087X2B0_HUMAN F5H032_HUMAN ZNF79_HUMAN	51007.00000000008	ZNF79	3	0	0	0	3.44	4.83
ENSG00000196154	S10A4_HUMAN	11989.999999999987	S100A4	29	0	0	0	107.31	11.59
ENSG00000196155	H3BME5_HUMAN H3BPA8_HUMAN H3BPQ5_HUMAN H3BQ60_HUMAN H3BQE6_HUMAN H3BQP9_HUMAN H3BSU4_HUMAN J3QSC9_HUMAN PKHG4_HUMAN	6524.000000000008	PLEKHG4	2	0	0	0	5.11	3.48
ENSG00000196159	FAT4_HUMAN	964.0000000000003	FAT4	1	0	0	0	0.0	1.9
ENSG00000196177	ACDSB_HUMAN	46272.99999999992	ACADSB	37	0	0	0	4.83	1.84
ENSG00000196182	STK40_HUMAN	49333.00000000002	STK40	2	0	0	0	38.05	12.78
ENSG00000196184	A0A126GWQ9_HUMAN O10J1_HUMAN	36834.0	OR10J1	1	0	0	0	0.0	0.0
ENSG00000196187	CSCL1_HUMAN Q2HIZ8_HUMAN X6RI56_HUMAN		TMEM63A	2	0	0	0	149.63	0.19
ENSG00000196188	CATE_HUMAN	30387.00000000002	CTSE	7	0	0	0	0.0	0.0
ENSG00000196189	A0A0J9YVY6_HUMAN Q5TCI4_HUMAN Q5TCI6_HUMAN Q5TCJ5_HUMAN Q5TCJ7_HUMAN SEM4A_HUMAN	14645.999999999998	SEMA4A	7	0	0	0	11.14	0.61
ENSG00000196199	A0A0A0MT47_HUMAN H0Y6J1_HUMAN MPP8_HUMAN	949.9999999999986	MPHOSPH8	2	0	0	0	18.32	8.23
ENSG00000196214	A0A0B4J2B2_HUMAN G3XAE0_HUMAN M0QXI4_HUMAN M0R139_HUMAN M0R1P9_HUMAN M0R2P3_HUMAN M0R2R1_HUMAN ZN766_HUMAN	153866.0	ZNF766	1	0	0	0	7.07	10.37
ENSG00000196218	M0QZY3_HUMAN M0R014_HUMAN M0R0S0_HUMAN M0R127_HUMAN M0R1U6_HUMAN M0R2E2_HUMAN RYR1_HUMAN	26476.0	RYR1	35	0	0	0	0.31	31.4
ENSG00000196220	A0A087WZH4_HUMAN SRGP3_HUMAN	899.0000000000008	SRGAP3	5	0	0	1	0.98	35.26
ENSG00000196230	TBB5_HUMAN Q5JP53_HUMAN Q5ST81_HUMAN	163678.0	TUBB	189	0	0	0	72.88	1218.87
ENSG00000196233	A0A1P0AZG4_HUMAN LCOR_HUMAN	5226.0	LCOR	21	0	0	0	4.6	24.87
ENSG00000196235	M0QYL9_HUMAN M0R105_HUMAN M0R2M5_HUMAN SPT5H_HUMAN	75739.00000000013	SUPT5H	45	0	0	0	85.35	42.43
ENSG00000196236	A0A087X0Z2_HUMAN F2Z316_HUMAN XPP3_HUMAN	40515.000000000015	XPNPEP3	2	0	0	0	5.68	3.49
ENSG00000196247	A0A087WYK5_HUMAN A0A0B4J2G0_HUMAN C9JSF9_HUMAN ZN107_HUMAN	1120.9999999999986	ZNF107	2	0	0	0	15.75	6.07
ENSG00000196262	C9J5S7_HUMAN E5RIZ5_HUMAN F8WE65_HUMAN PPIA_HUMAN	24284.0	PPIA	26	0	0	0	1071.8	1724.8
ENSG00000196263	K7EPX1_HUMAN ZN471_HUMAN	989.9999999999994	ZNF471	10	0	0	0	0.65	2.12
ENSG00000196275	A0A0A0MSY2_HUMAN GTD2A_HUMAN	971532.9999999994	GTF2IRD2	1	0	0	0	16.6	0.89
ENSG00000196277	A0A0A0MSC3_HUMAN C9JMT3_HUMAN C9JU97_HUMAN F8WAW6_HUMAN F8WCR9_HUMAN H7C3K2_HUMAN GRM7_HUMAN	55407.99999999988	GRM7	14	0	0	0	0.0	0.01
ENSG00000196284	SUPT3_HUMAN Q5VWT9_HUMAN	1296.0000000000016	SUPT3H	29	0	0	0	2.77	4.49
ENSG00000196290	B8ZZI0_HUMAN C9JN42_HUMAN E7EXA3_HUMAN H7C1A8_HUMAN Q6X734_HUMAN NIF3L_HUMAN	26104.99999999994	NIF3L1	98	0	0	0	16.15	14.52
ENSG00000196296	H3BTF1_HUMAN H3BTW4_HUMAN H3BUT9_HUMAN H3BUU3_HUMAN H3BVB2_HUMAN AT2A1_HUMAN	14603.999999999987	ATP2A1	5	0	0	0	0.22	0.57
ENSG00000196305	A0A0A0MSX9_HUMAN J3KR24_HUMAN SYIC_HUMAN Q5TCC6_HUMAN Q5TCC9_HUMAN Q5TCD1_HUMAN	115791.99999999994	IARS	31	0	0	0	22.58	70.64
ENSG00000196313	P121A_HUMAN	88010.00000000001	POM121	25	0	0	0	17.9	3.89
ENSG00000196323	A0A0A0MTE9_HUMAN H0YCZ0_HUMAN H0YEM9_HUMAN H7BY22_HUMAN ZBT44_HUMAN	72076.00000000004	ZBTB44	15	0	0	0	16.13	11.52
ENSG00000196329	GIMA5_HUMAN	122346.99999999994	GIMAP5	5	0	0	0	0.3	0.0
ENSG00000196338	A0A087WW27_HUMAN E7EVK0_HUMAN NLGN3_HUMAN	4586.000000000005	NLGN3	6	0	0	0	0.57	0.54
ENSG00000196344	A0A0C4DG85_HUMAN C9JP14_HUMAN E9PFG0_HUMAN ADH7_HUMAN	12269.000000000002	ADH7	24	0	0	0	0.0	0.0
ENSG00000196345	C9J6L6_HUMAN E7EMM9_HUMAN H7BZE7_HUMAN ZKSC7_HUMAN	30768.99999999998	ZKSCAN7	8	0	0	0	2.46	13.15
ENSG00000196352	B1AP13_HUMAN B1AP15_HUMAN H3BLV0_HUMAN H7BY55_HUMAN DAF_HUMAN	751856.0000000006	CD55	8	0	0	0	80.82	7.87
ENSG00000196353	D6RCT2_HUMAN D6RFY4_HUMAN D6RI99_HUMAN CPNE4_HUMAN	65297.00000000006	CPNE4	16	0	0	0	0.0	1.36
ENSG00000196358	NTNG2_HUMAN	64197.99999999996	NTNG2	1	0	0	0	3.54	11.23
ENSG00000196361	K7EPB5_HUMAN ELAV3_HUMAN	24604.00000000001	ELAVL3	8	0	0	0	0.01	179.78
ENSG00000196363	WDR5_HUMAN V9GYQ5_HUMAN V9GZ59_HUMAN	29721.0	WDR5	97	0	0	0	12.88	9.49
ENSG00000196365	K7EJE8_HUMAN K7EKE6_HUMAN K7EQF8_HUMAN K7ER27_HUMAN K7ER56_HUMAN K7ERR6_HUMAN K7ERS1_HUMAN LONM_HUMAN	135310.99999999968	LONP1	17	1	0	0	43.07	36.43
ENSG00000196367	C9K0N1_HUMAN F2Z2U4_HUMAN H0Y4W2_HUMAN TRRAP_HUMAN	28739.0	TRRAP	75	0	0	0	13.59	8.37
ENSG00000196368	NUD11_HUMAN	208264.00000000003	NUDT11	2	0	0	0	0.08	26.5
ENSG00000196371	FUT4_HUMAN	27729.00000000007	FUT4	3	0	0	0	0.64	0.85
ENSG00000196372	ASB13_HUMAN	6058.999999999992	ASB13	7	0	0	0	1.8	4.74
ENSG00000196378	A0A0C4DG42_HUMAN E9PNZ6_HUMAN E9PSD0_HUMAN ZNF34_HUMAN	410150.9999999997	ZNF34	4	0	0	0	7.86	7.32
ENSG00000196388	INCA1_HUMAN	27707.000000000025	INCA1	32	0	0	0	0.43	0.04
ENSG00000196391	E7EQ77_HUMAN H0YLG8_HUMAN H0YNW6_HUMAN ZN774_HUMAN	74921.00000000007	ZNF774	5	0	0	0	0.14	1.29
ENSG00000196396	B4DSN5_HUMAN PTN1_HUMAN	16902.00000000002	PTPN1	73	0	0	0	55.39	22.9
ENSG00000196405	A0A087WYI2_HUMAN G3V2K5_HUMAN G3V314_HUMAN G3V3G2_HUMAN G3V535_HUMAN G3V5F7_HUMAN H0YJL6_HUMAN H0YJN0_HUMAN EVL_HUMAN	1329.0000000000016	EVL	20	0	0	0	639.1	57.85
ENSG00000196406	SPNXD_HUMAN	172788.00000000047	SPANXD	1	0	0	0	0.0	0.0
