Ensembl ID	Symbol	Uniprot IDs	Log10 Length	Log10 Degree	Log10 B cell FPKM	Log10 Neuron FPKM	Chromosome
ENSG00000175305	CCNE2	E5RHN2_HUMAN E5RK20_HUMAN H0YBQ2_HUMAN CCNE2_HUMAN Q8WUE3_HUMAN	3.989716719948104	0.9542425094393248	-0.3010299956639812	0.20682587603184974	8
ENSG00000175309	PHYKPL	D6RAR0_HUMAN D6RCB8_HUMAN D6RD89_HUMAN H0Y9N3_HUMAN H0YAK5_HUMAN H7BXR0_HUMAN H7BYK2_HUMAN AT2L2_HUMAN	4.304942682402465	0.6989700043360189	2.3505581179416994	1.082066934285113	5
ENSG00000175311	ANKS4B	ANS4B_HUMAN	4.385516903399025	0.3010299956639812	-2.0	-1.6989700043360187	16
ENSG00000175322	ZNF519	K7EJG2_HUMAN K7ERG6_HUMAN ZN519_HUMAN	4.127428777851599	0.0	0.5899496013257077	0.7403626894942439	18
ENSG00000175324	LSM1	E5RH18_HUMAN E5RJ47_HUMAN LSM1_HUMAN	4.875258098944142	1.4313637641589874	0.8241258339165489	1.5485122563410354	8
ENSG00000175325	PROP1	PROP1_HUMAN	4.3273998072377005	0.3010299956639812	-2.0	-2.0	5
ENSG00000175334	BANF1	E9PJJ8_HUMAN BAF_HUMAN	3.35314654621398	1.7481880270062005	1.7264826967848297	1.2962262872611603	11
ENSG00000175336	APOF	APOF_HUMAN	3.3161800988934527	0.3010299956639812	-1.5228787452803376	-2.0	12
ENSG00000175348	TMEM9B	E9PMI7_HUMAN E9PR12_HUMAN TMM9B_HUMAN	5.39721152047659	0.0	1.0305997219659508	1.3949767195545644	11
ENSG00000175352	NRIP3	B7Z3Y4_HUMAN E9PIW3_HUMAN H0YCM9_HUMAN H0YEG7_HUMAN NRIP3_HUMAN	5.158862848778345	0.0	-0.958607314841775	-0.013228265733755159	11
ENSG00000175354	PTPN2	K7EIE9_HUMAN K7EIY0_HUMAN K7ELS9_HUMAN K7ENP9_HUMAN K7EQG9_HUMAN K7ER87_HUMAN K7ERU1_HUMAN PTN2_HUMAN	4.370587100246676	1.3802112417116061	1.4563660331290431	1.2329961103921538	18
ENSG00000175356	SCUBE2	A0A0A0MTC8_HUMAN H0YD28_HUMAN H0YDN3_HUMAN H0YEB3_HUMAN H0YEI5_HUMAN SCUB2_HUMAN	3.7506626461340553	0.4771212547196624	-2.0	0.08278537031645007	11
ENSG00000175376	EIF1AD	E9PLI6_HUMAN E9PNH5_HUMAN E9PQD0_HUMAN E9PS30_HUMAN E9PS76_HUMAN EIF1A_HUMAN	5.070865010039999	1.0791812460476249	1.6101276130759954	1.2203696324513946	11
ENSG00000175387	SMAD2	B7Z5N5_HUMAN K7EJX0_HUMAN K7EL92_HUMAN K7ERC7_HUMAN K7ESI8_HUMAN SMAD2_HUMAN	4.499851973267189	2.4517864355242898	1.225050696138049	1.6353832040474985	18
ENSG00000175390	EIF3F	A0A1W2PP79_HUMAN E9PQV8_HUMAN H0YDT6_HUMAN EIF3F_HUMAN	5.0870356648056605	1.7781512503836436	2.386302730697515	2.0926153909415546	11
ENSG00000175416	CLTB	B4DTF9_HUMAN D6RJD1_HUMAN H0Y9Q6_HUMAN CLCB_HUMAN	4.5610775206593015	0.9030899869919436	1.4755259150392808	1.8980117387975013	5
ENSG00000175426	PCSK1	D6RJA3_HUMAN NEC1_HUMAN	4.816519689651045	0.7781512503836436	-2.0	0.22271647114758328	5
ENSG00000175445	LPL	E5RHN7_HUMAN E5RJI0_HUMAN E5RJZ4_HUMAN E7EW14_HUMAN LIPL_HUMAN	4.6407695459602785	1.4313637641589874	-2.0	-1.3010299956639813	8
ENSG00000175449	RFESD	D6RBY0_HUMAN D6RJG8_HUMAN RFESD_HUMAN	4.806885129732978	0.0	0.025305865264770255	-0.8239087409443187	5
ENSG00000175455	CCDC14	A0A0A0MR27_HUMAN C9J6B5_HUMAN C9JSI8_HUMAN C9JU82_HUMAN C9JWZ1_HUMAN H3BM06_HUMAN H7C2U5_HUMAN H7C5T3_HUMAN J3QT39_HUMAN CCD14_HUMAN	4.580012112529424	0.6989700043360189	1.5886078047426866	1.3870337012823633	3
ENSG00000175463	TBC1D10C	E9PSB7_HUMAN TB10C_HUMAN	4.2586372827240755	0.7781512503836436	2.515648693707632	-2.0	11
ENSG00000175467	SART1	E9PQI8_HUMAN SNUT1_HUMAN	3.7906369619317033	2.2174839442139063	1.7271344237604886	1.248708735600918	11
ENSG00000175470	PPP2R2D	A0A096LPI9_HUMAN A0A0A6YYD6_HUMAN H0YB06_HUMAN 2ABD_HUMAN	5.764052778230754	1.2787536009528289	1.266701966884088	1.3847117429382825	10
ENSG00000175482	POLD4	E9PL15_HUMAN DPOD4_HUMAN	3.0468851908377097	1.3010299956639813	2.602515761296579	0.9726655922661108	11
ENSG00000175497	DPP10	C9J4M8_HUMAN F8WEB2_HUMAN J3KPP1_HUMAN J3KQK8_HUMAN DPP10_HUMAN	3.8111726950665545	0.3010299956639812	-2.0	0.8796692056320535	2
ENSG00000175505	CLCF1	CLCF1_HUMAN	4.161936705245782	0.6020599913279624	1.3186892699477455	-2.0	11
ENSG00000175513	TSGA10IP	A0A087WZG0_HUMAN A0A087X0H3_HUMAN T10IP_HUMAN	4.000434077479318	0.6989700043360189	-2.0	-2.0	11
ENSG00000175535	PNLIP	LIPP_HUMAN	3.4291060083326967	1.041392685158225	-2.0	-2.0	10
ENSG00000175538	KCNE3	E9PJQ7_HUMAN E9PJV9_HUMAN E9PN03_HUMAN Q2N1I1_HUMAN KCNE3_HUMAN	3.3057811512549824	1.0	-0.2076083105017461	-1.1549019599857433	11
ENSG00000175544	CABP4	F5H3E8_HUMAN CABP4_HUMAN	4.118958777766434	0.0	0.3636119798921442	-2.0	11
ENSG00000175548	ALG10B	F8VWA9_HUMAN F8VXJ0_HUMAN AG10B_HUMAN	3.8980666606416334	0.0	0.5010592622177514	0.2013971243204515	12
ENSG00000175550	DRAP1	C9JCC6_HUMAN E9PMW2_HUMAN E9PNC7_HUMAN E9PQX9_HUMAN NC2A_HUMAN	4.640898636248632	1.5910646070264989	1.7788744720027396	1.6233526815379922	11
ENSG00000175556	LONRF3	B3KUN7_HUMAN H0Y7Q8_HUMAN LONF3_HUMAN	3.362670929725668	0.6020599913279624	-1.2218487496163564	-0.7212463990471709	X
ENSG00000175564	UCP3	F5H3N5_HUMAN UCP3_HUMAN	3.936564005135266	0.6020599913279624	0.8027737252919757	-0.08618614761628328	11
ENSG00000175567	UCP2	F5GX45_HUMAN F5H312_HUMAN H0YFQ0_HUMAN H0YFR8_HUMAN UCP2_HUMAN	3.961658348637715	0.9030899869919436	2.6973252606667835	1.6461095219788482	11
ENSG00000175573	C11orf68	CK068_HUMAN	4.735806417327135	0.9030899869919436	1.3970705499594087	0.7512791039833423	11
ENSG00000175575	PAAF1	F5H0C4_HUMAN F5H0F7_HUMAN F5H103_HUMAN F5H3E9_HUMAN F5H3I1_HUMAN F5H5D4_HUMAN H0YGB1_HUMAN PAAF1_HUMAN	3.363611979892145	1.3222192947339193	0.9175055095525466	0.8234742291703011	11
ENSG00000175581	MRPL48	A0A140TA24_HUMAN F5GWB4_HUMAN F5GZH8_HUMAN F5H1L2_HUMAN F5H471_HUMAN F5H4A2_HUMAN F5H702_HUMAN F5H717_HUMAN F5H8D0_HUMAN RM48_HUMAN	4.931966114728173	1.8920946026904804	1.1360860973840974	1.2253092817258628	11
ENSG00000175582	RAB6A	F5GX61_HUMAN F5H3K7_HUMAN RAB6A_HUMAN	4.8910800648110095	1.3617278360175928	1.0909630765957317	2.0652808711027544	11
ENSG00000175591	P2RY2	P2RY2_HUMAN	3.930694387664536	0.9030899869919436	-1.0	-0.4089353929735008	11
ENSG00000175592	FOSL1	E9PKL5_HUMAN E9PPX2_HUMAN E9PQT6_HUMAN FOSL1_HUMAN		1.4623979978989559	0.22530928172586284	-1.1549019599857433	11
ENSG00000175595	ERCC4	I3L4K0_HUMAN I3NI48_HUMAN XPF_HUMAN	5.860809185029009	1.934498451243568	-0.11918640771920865	0.7134905430939424	16
ENSG00000175602	CCDC85B	CC85B_HUMAN	4.014814449087053	2.127104798364808	1.4511721575125398	1.3630475945210936	11
ENSG00000175606	TMEM70	D4PHA6_HUMAN TMM70_HUMAN	3.182984967003581	0.0	1.1661339703051092	1.533772058384718	8
ENSG00000175634	RPS6KB2	E9PIP7_HUMAN E9PQF6_HUMAN G3V2F1_HUMAN KS6B2_HUMAN R4GN47_HUMAN	2.968482948553936	1.3222192947339193	1.9729892268553488	1.5954962218255742	11
ENSG00000175643	RMI2	I3L2E0_HUMAN RMI2_HUMAN	2.7118072290411908	0.4771212547196624	0.12385164096708585	0.4517864355242902	16
ENSG00000175646	PRM1	HSP1_HUMAN	5.0092128609985975	0.3010299956639812	-2.0	-2.0	16
ENSG00000175662	TOM1L2	B7Z2U2_HUMAN F5H3S6_HUMAN K7EKL6_HUMAN K7ENB0_HUMAN TM1L2_HUMAN	4.631443769013172	0.4771212547196624	1.254548077108974	1.5910646070264989	17
ENSG00000175699	CCDC197	A0A1B0GTQ9_HUMAN A0A1B0GUF5_HUMAN A0A1B0GVF2_HUMAN A0A1W2PPK9_HUMAN	4.530097197734845	0.3010299956639812	-2.0	-2.0	14
ENSG00000175711	B3GNTL1	I3L1A1_HUMAN I3L232_HUMAN I3L4B6_HUMAN B3GNL_HUMAN	4.035229556350212	0.0	0.9116901587538612	0.14301480025409505	17
ENSG00000175727	MLXIP	F5H0V4_HUMAN F5H321_HUMAN H0YGR9_HUMAN MLXIP_HUMAN	3.5368108659915416	0.4771212547196624	1.3036279763838898	1.0813473078041325	12
ENSG00000175745	NR2F1	F1DAL9_HUMAN COT1_HUMAN	3.2469906992415494	1.5314789170422551	-2.0	-0.8239087409443187	5
ENSG00000175756	AURKAIP1	AKIP_HUMAN	4.052270596656749	0.6989700043360189	1.6405808064896523	1.8762178405916423	1
ENSG00000175785	PRIMA1	PRIMA_HUMAN	4.679963619914295	0.0	-2.0	-0.10237290870955856	14
ENSG00000175787	ZNF169	ZN169_HUMAN Q5SR55_HUMAN Q7Z761_HUMAN S4R440_HUMAN	4.9500580133560526	0.4771212547196624	1.1332194567324942	0.5051499783199059	9
ENSG00000175792	RUVBL1	E7ETR0_HUMAN H7C4G5_HUMAN H7C4I3_HUMAN J3QLR1_HUMAN RUVB1_HUMAN	4.624735753281689	2.14921911265538	1.1699681739968923	1.4112829130173845	3
ENSG00000175793	SFN	1433S_HUMAN	5.573595596674258	2.2174839442139063	-1.1549019599857433	-1.0457574905606752	1
ENSG00000175832	ETV4	B7Z5F4_HUMAN K7EMW0_HUMAN ETV4_HUMAN	3.949438801036505	0.9542425094393248	-2.0	0.06818586174616162	17
ENSG00000175866	BAIAP2	B4DWA1_HUMAN I3L0M4_HUMAN I3L0Y9_HUMAN I3L113_HUMAN I3L125_HUMAN I3L1C8_HUMAN I3L2J6_HUMAN I3L2M4_HUMAN I3L327_HUMAN I3L3C5_HUMAN I3L3C6_HUMAN I3L3J7_HUMAN I3L4A3_HUMAN I3L4C2_HUMAN I3L526_HUMAN BAIP2_HUMAN	5.248821397501966	1.4913616938342726	-0.00877392430750515	1.888404167737047	17
ENSG00000175879	HOXD8	A0A0A0MSX5_HUMAN A0A0A0MTF4_HUMAN HXD8_HUMAN	4.915932482229235	0.6989700043360189	-2.0	-0.958607314841775	2
ENSG00000175893	ZDHHC21	ZDH21_HUMAN	3.4774106879072515	0.0	0.8692317197309762	0.7641761323903307	9
ENSG00000175895	PLEKHF2	PKHF2_HUMAN	5.329782166701942	1.880813592280792	1.934548947666147	0.3636119798921442	8
ENSG00000175899	A2M	F5H1E8_HUMAN F8W7L3_HUMAN H0YFH1_HUMAN A2MG_HUMAN	3.338257230246255	1.869231719730976	-1.3979400086720375	2.46454915823386	12
ENSG00000175906	ARL4D	ARL4D_HUMAN	4.686332335520298	1.3222192947339193	1.0170333392987805	1.6672661193822742	17
ENSG00000175920	DOK7	A0A1W2PRA3_HUMAN DOK7_HUMAN	4.683650306402393	0.0	1.271609301378832	0.5051499783199059	4
ENSG00000175931	UBE2O	K7EQ12_HUMAN K7ES11_HUMAN UBE2O_HUMAN	3.8689969024871353	1.4771212547196624	1.4708513245261177	1.2848817146554528	17
ENSG00000175938	ORAI3	H3BT51_HUMAN H3BTK7_HUMAN H3BTY7_HUMAN ORAI3_HUMAN	4.804521061957361	0.0	1.3622939379642311	0.7387805584843691	16
ENSG00000175946	KLHL38	KLH38_HUMAN	4.1207712929369915	1.3424226808222062	-2.0	-1.6989700043360187	8
ENSG00000176009	ASCL3	ASCL3_HUMAN	4.564097677892977	0.7781512503836436	-2.0	-2.0	11
ENSG00000176014	TUBB6	K7EJ64_HUMAN K7EJZ4_HUMAN K7EK43_HUMAN K7EL29_HUMAN K7EN98_HUMAN K7EPE5_HUMAN K7EQT3_HUMAN K7ERA8_HUMAN K7ES63_HUMAN K7ESM5_HUMAN K7ESQ3_HUMAN TBB6_HUMAN	2.801403710017355	0.8450980400142568	1.6228354795215203	1.533772058384718	18
ENSG00000176020	AMIGO3	AMGO3_HUMAN	4.1453207389183255	0.6020599913279624	0.8998205024270962	0.34044411484011833	3
ENSG00000176022	B3GALT6	B3GT6_HUMAN	4.3347150534643575	0.6020599913279624	0.6273658565927327	1.3585059114902354	1
ENSG00000176046	NUPR1	H3BS92_HUMAN NUPR1_HUMAN		0.4771212547196624	-2.0	-2.0	16
ENSG00000176049	JAKMIP2	JKIP2_HUMAN	3.8107028609471167	1.230448921378274	-0.7447274948966939	1.5472823079633031	5
ENSG00000176058	TPRN	H3BLU1_HUMAN TPRN_HUMAN	4.219217657022907	0.3010299956639812	0.6117233080073418	0.5118833609788744	9
ENSG00000176087	SLC35A4	S35U4_HUMAN S35A4_HUMAN	4.581995143761074	0.0	1.6182573448404014	1.1027766148834413	5
ENSG00000176095	IP6K1	C9JNA8_HUMAN IP6K1_HUMAN	3.2365372614886945	0.4771212547196624	1.2986347831244356	1.1886472959997172	3
ENSG00000176101	SSNA1	A0A087WV26_HUMAN SSNA1_HUMAN	4.794132379093552	1.041392685158225	1.9646367037885013	1.4938761108528231	9
ENSG00000176102	CSTF3	E9PJ06_HUMAN E9PLP8_HUMAN E9PNK2_HUMAN H0YE74_HUMAN CSTF3_HUMAN	4.958845677087887	1.0791812460476249	1.0232524596337114	1.1335389083702174	11
ENSG00000176105	YES1	J3QRU1_HUMAN YES_HUMAN	4.930358029458564	1.812913356642856	-1.1549019599857433	1.420615770625765	18
ENSG00000176108	CHMP6	I3L3E4_HUMAN I3L4A1_HUMAN I3L4G8_HUMAN CHMP6_HUMAN	2.9982593384236984	1.2552725051033058	1.180699201296035	1.024485667699167	17
ENSG00000176136	MC5R	K7ER30_HUMAN MC5R_HUMAN	4.594734988590292	0.8450980400142568	-1.5228787452803376	-2.0	18
ENSG00000176148	TCP11L1	E9PJ55_HUMAN E9PMB0_HUMAN E9PP52_HUMAN E9PS88_HUMAN H0YES4_HUMAN T11L1_HUMAN R4GNF5_HUMAN	3.5744942682853282	0.0	0.7403626894942439	1.3153404766272885	11
ENSG00000176153	GPX2	A0A087WTS0_HUMAN G3V323_HUMAN G3V4J6_HUMAN H0YJK8_HUMAN GPX2_HUMAN	4.822997939606854	1.3010299956639813	-2.0	-0.4436974992327127	14
ENSG00000176155	CCDC57	E9PDF5_HUMAN H7BYI8_HUMAN J3KRQ8_HUMAN J3KSU5_HUMAN J3QQX7_HUMAN K7N7D6_HUMAN CCD57_HUMAN	4.8338989827099565	1.662757831681574	1.550961752298176	0.3979400086720376	17
ENSG00000176165	FOXG1	FOXG1_HUMAN	4.0521935804334746	1.2552725051033058	-2.0	-2.0	14
ENSG00000176170	SPHK1	K7EJ32_HUMAN K7EMA4_HUMAN SPHK1_HUMAN	3.9977357765978994	1.0	-0.0969100130080564	0.4899584794248346	17
ENSG00000176171	BNIP3	A0A0J9YW18_HUMAN F6RP06_HUMAN BNIP3_HUMAN	5.1784618159976326	1.4623979978989559	0.7084209001347127	1.6351820486562676	10
ENSG00000176194	CIDEA	E5RJ03_HUMAN CIDEA_HUMAN	4.099853219884382	0.4771212547196624	-2.0	-0.7958800173440752	18
ENSG00000176208	ATAD5	A0A075B754_HUMAN ATAD5_HUMAN	5.927165487892351	0.6989700043360189	-0.0506099933550872	0.4828735836087537	17
ENSG00000176222	ZNF404	A0A087WSV7_HUMAN ZN404_HUMAN	5.307314152387912	0.0	0.5065050324048721	-0.07058107428570727	19
ENSG00000176248	ANAPC2	ANC2_HUMAN	2.9726655922661114	1.3010299956639813	1.9574636157299312	0.8704039052790271	9
ENSG00000176256	HMGB4	HMGB4_HUMAN	3.8221680793680175	0.3010299956639812	-2.0	-2.0	1
ENSG00000176261	ZBTB8OS	A0A087WTK6_HUMAN A0A087WUU3_HUMAN A0A087WW18_HUMAN A0A087X0V4_HUMAN A0A087X1H4_HUMAN A8K0B5_HUMAN D3DPQ2_HUMAN F6SII6_HUMAN H7C3R6_HUMAN ARCH_HUMAN S4R426_HUMAN	2.9978230807457256	0.0	1.3998467127129226	1.4072208929273966	1
ENSG00000176293	ZNF135	M0R0N7_HUMAN ZN135_HUMAN Q8N9M3_HUMAN	5.046257076053019	0.7781512503836436	0.8055008581584001	0.7853298350107671	19
ENSG00000176302	FOXR1	H0YCU3_HUMAN FOXR1_HUMAN	4.008302024212002	0.6020599913279624	-2.0	-2.0	11
ENSG00000176340	COX8A	COX8A_HUMAN	3.987174501087541	1.2041199826559248	2.241421951711996	2.449894751981211	11
ENSG00000176358	TAC4	D6RAS6_HUMAN TKN4_HUMAN	3.2871296207191114	0.6020599913279624	-2.0	-2.0	17
ENSG00000176383	B3GNT4	B3GN4_HUMAN	4.295677034017465	0.9542425094393248	-2.0	-0.16749108729376366	12
ENSG00000176386	CDC26	CDC26_HUMAN	3.733197265106569	1.1139433523068367	1.024895960107485	1.0523090996473234	9
ENSG00000176390	CRLF3	J3KST8_HUMAN J3QLS9_HUMAN CRLF3_HUMAN	3.838974954955469	0.6020599913279624	1.3544926005894364	0.6937269489236468	17
ENSG00000176393	RNPEP	A0A087WU27_HUMAN A0A087WUS4_HUMAN A6NKB8_HUMAN C9JMZ3_HUMAN H7C2T3_HUMAN AMPB_HUMAN	3.2119210843085093	0.0	1.31492005599242	1.2739267801005256	1
ENSG00000176396	EID2	EID2_HUMAN	4.376138792080481	0.8450980400142568	0.5514499979728751	0.9618954736678504	19
ENSG00000176401	EID2B	EID2B_HUMAN	3.949390006644913	0.6989700043360189	0.3384564936046048	0.7596678446896306	19
ENSG00000176406	RIMS2	A0A0J9YWD4_HUMAN A0A0J9YXG4_HUMAN D6RA03_HUMAN D6RDY0_HUMAN E5RI36_HUMAN F8W6W8_HUMAN RIMS2_HUMAN	3.80291048941904	1.1760912590556811	-2.0	1.0441476208787228	8
ENSG00000176407	KCMF1	A0A1D5RMQ3_HUMAN C9J3I2_HUMAN C9JSW5_HUMAN KCMF1_HUMAN	3.395326393069351	0.3010299956639812	1.4987239707479048	1.4121244061733171	2
ENSG00000176410	DNAJC30	DJC30_HUMAN	4.946353997226273	0.4771212547196624	0.6720978579357175	0.15836249209524966	7
ENSG00000176422	SPRYD4	SPRY4_HUMAN	3.632254776684714	0.0	0.48572142648158	0.5250448070368452	12
ENSG00000176428	VPS37D	C9JYT9_HUMAN VP37D_HUMAN		0.6989700043360189	-1.0969100130080565	1.0265332645232967	7
ENSG00000176438	SYNE3	G3V533_HUMAN SYNE3_HUMAN		0.6989700043360189	1.1061908972634154	0.21484384804769785	14
ENSG00000176444	CLK2	B1AVT0_HUMAN CLK2_HUMAN	3.937568038600384	1.5185139398778875	2.062619583854341	1.1264561134318043	1
ENSG00000176463	SLCO3A1	G3V2B7_HUMAN G3V3K4_HUMAN H0YJM0_HUMAN SO3A1_HUMAN	4.02669665597816	0.0	0.2095150145426309	0.3242824552976926	15
ENSG00000176473	WDR25	G3V2K8_HUMAN G3V367_HUMAN H0YJW0_HUMAN WDR25_HUMAN	4.578364107879964	0.7781512503836436	0.33445375115093084	0.8457180179666586	14
ENSG00000176476	SGF29	H3BN84_HUMAN H3BPL5_HUMAN SGF29_HUMAN	5.187199111064019	1.1139433523068367	1.2345172835126867	1.0606978403536118	16
ENSG00000176485	PLA2G16	A0A1W2PRW4_HUMAN F5H7E5_HUMAN PA216_HUMAN	3.8358173542934733	0.4771212547196624	0.3443922736851107	1.0224283711854865	11
ENSG00000176533	GNG7	K7ESC6_HUMAN GBG7_HUMAN	3.5422027824340283	1.2787536009528289	1.7371926427047373	-0.022276394711152253	19
ENSG00000176542	USF3	C9JBW0_HUMAN USF3_HUMAN	2.991669007379949	0.3010299956639812	0.8494194137968993	0.6998377258672457	3
ENSG00000176619	LMNB2	LMNB2_HUMAN	4.663710345992072	0.9030899869919436	0.7979596437371961	1.6228354795215203	19
ENSG00000176623	RMDN1	E5RGC8_HUMAN E5RH53_HUMAN E5RJC7_HUMAN E5RJV0_HUMAN E7EWZ7_HUMAN H0YAP5_HUMAN H0YB03_HUMAN H0YB83_HUMAN H0YBD9_HUMAN H0YC27_HUMAN H0YC67_HUMAN RMD1_HUMAN	4.4677412589457335	0.0	1.4164740791002208	1.4457598364886308	8
ENSG00000176641	RNF152	K7EMG3_HUMAN RN152_HUMAN	5.585072511105153	0.4771212547196624	-2.0	0.5276299008713385	18
ENSG00000176658	MYO1D	J3KRL0_HUMAN J3QRN6_HUMAN J3QRR2_HUMAN K7EIG7_HUMAN MYO1D_HUMAN	4.9354316859628335	1.0791812460476249	0.5854607295085006	0.34242268082220617	17
ENSG00000176678	FOXL1	M0R279_HUMAN FOXL1_HUMAN	3.000434077479319	0.0	-2.0	-1.5228787452803376	16
ENSG00000176679	TGIF2LY	TF2LY_HUMAN	3.7629035284990566	0.4771212547196624	-2.0	-2.0	Y
ENSG00000176681	LRRC37A	L37A1_HUMAN A8MUI5_HUMAN E9PP10_HUMAN	3.394101302040045	0.0	0.29885307640970665	0.1846914308175988	17
ENSG00000176692	FOXC2	FOXC2_HUMAN		0.6989700043360189	-2.0	-1.6989700043360187	16
ENSG00000176697	BDNF	E9PMP3_HUMAN BDNF_HUMAN	3.9999565683801928	1.146128035678238	-2.0	-0.8239087409443187	11
ENSG00000176714	CCDC121	E5RHR4_HUMAN CC121_HUMAN	4.829123583670789	0.7781512503836436	-0.1549019599857432	0.41664050733828095	2
ENSG00000176720	BOK	BOK_HUMAN	4.023992804606471	0.3010299956639812	-0.7695510786217261	0.9469432706978254	2
ENSG00000176746	MAGEB6	MAGB6_HUMAN	2.984977126415493	0.3010299956639812	-2.0	-2.0	X
ENSG00000176749	CDK5R1	J3QRB5_HUMAN CD5R1_HUMAN	2.952792443044092	1.505149978319906	0.2355284469075489	1.4020893505720968	17
ENSG00000176771	NCKAP5	A0A0A0MS79_HUMAN A0A0A0MSE4_HUMAN A0A1W2PNT1_HUMAN A0A1W2PS86_HUMAN C9JYL7_HUMAN H7C187_HUMAN NCKP5_HUMAN	5.3411000187156565	0.6989700043360189	-1.6989700043360187	-1.0	2
ENSG00000176774	MAGEB18	MAGBI_HUMAN	4.774290635688897	0.8450980400142568	-2.0	-2.0	X
ENSG00000176783	RUFY1	H0Y9Y8_HUMAN H0YA47_HUMAN H0YAC8_HUMAN J3KPP6_HUMAN RUFY1_HUMAN	3.3789426986134368	1.0	1.440594261839831	1.024485667699167	5
ENSG00000176788	BASP1	BASP1_HUMAN U3KQP0_HUMAN	2.990338854787601	0.0	1.5793262037552551	2.7215220885210325	5
ENSG00000176871	WSB2	F5GXB6_HUMAN F5H024_HUMAN F5H280_HUMAN F5H2L7_HUMAN WSB2_HUMAN	4.4824876901434685	0.3010299956639812	0.944975908412048	1.5567847823070249	12
ENSG00000176884	GRIN1	A2AVK2_HUMAN NMDZ1_HUMAN Q5VSF9_HUMAN	4.473297152848887	1.8061799739838869	-1.3979400086720375	-0.3565473235138126	9
ENSG00000176887	SOX11	SOX11_HUMAN	4.203440866830437	0.3010299956639812	-1.6989700043360187	1.986637395610154	2
ENSG00000176890	TYMS	TYSY_HUMAN	3.940466677663529	1.4623979978989559	-0.0969100130080564	0.890979596989689	18
ENSG00000176894	PXMP2	A0A087X249_HUMAN F5GXM0_HUMAN F5GZF7_HUMAN F5H4N4_HUMAN PXMP2_HUMAN	3.8301393874253433	0.3010299956639812	0.4842998393467858	0.829946695941636	12
ENSG00000176896	TCEANC	H0YF26_HUMAN TEANC_HUMAN	3.7543483357110174	1.5185139398778875	0.5965970956264601	0.5211380837040362	X
ENSG00000176903	PNMA1	PNMA1_HUMAN	3.0273496077747564	2.089905111439398	0.8344207036815325	1.3508292735829681	14
ENSG00000176909	MAMSTR	M0QXF1_HUMAN M0QY28_HUMAN MASTR_HUMAN	4.56093431517925	0.0	-0.3665315444204135	-0.5376020021010439	19
ENSG00000176915	ANKLE2	F5H1D4_HUMAN F5H6J0_HUMAN ANKL2_HUMAN	3.843855422623161	0.6020599913279624	1.874191804679071	1.4602963267574751	12
ENSG00000176919	C8G	CO8G_HUMAN Q5SQ08_HUMAN	3.999130541287371	0.3010299956639812	-0.13076828026902382	-0.4814860601221125	9
ENSG00000176928	GCNT4	GCNT4_HUMAN	5.253466432805908	0.6020599913279624	-1.6989700043360187	0.23804610312879546	5
ENSG00000176945	MUC20	C9JJE7_HUMAN E9PH32_HUMAN H7C102_HUMAN MUC20_HUMAN	4.724644453746364	0.4771212547196624	0.8948696567452525	-0.8239087409443187	3
ENSG00000176946	THAP4	B5MCC0_HUMAN THAP4_HUMAN Q9BQ29_HUMAN	4.3062534205221175	0.3010299956639812	1.4673120629805516	1.2153731527834222	2
ENSG00000176953	NFATC2IP	H3BSZ7_HUMAN NF2IP_HUMAN	3.4468477101558093	0.3010299956639812	1.8386602259889413	1.024895960107485	16
ENSG00000176956	LY6H	LY6H_HUMAN	4.211947743679433	0.4771212547196624	-2.0	0.04921802267018165	8
ENSG00000176974	SHMT1	A0A087WTD8_HUMAN J3KRK5_HUMAN J3KRZ5_HUMAN GLYC_HUMAN	3.6661434272915603	1.3617278360175928	0.6910814921229684	0.41995574848975786	17
ENSG00000176978	DPP7	DPP2_HUMAN R4GMR2_HUMAN R4GMU5_HUMAN R4GMV4_HUMAN R4GN05_HUMAN R4GNE8_HUMAN	4.552716873832472	0.0	2.5589364553519425	0.7902851640332417	9
ENSG00000176986	SEC24C	A0A0U1RR49_HUMAN A0A0U1RR58_HUMAN G5EA31_HUMAN SC24C_HUMAN	3.990871404801486	0.8450980400142568	1.6340740254874684	1.4924810101288766	10
ENSG00000176994	SMCR8	SMCR8_HUMAN	4.656471937068151	0.0	1.0633333589517495	0.6483600109809317	17
ENSG00000177000	MTHFR	A0A1B0GXD9_HUMAN A0A286YF17_HUMAN A0A286YF47_HUMAN A0A286YFD0_HUMAN F8W9T8_HUMAN L7P8G6_HUMAN MTHR_HUMAN Q5SNW5_HUMAN Q5SNW7_HUMAN	4.206771923055583	1.0	1.4112829130173845	1.2177470732627935	1
ENSG00000177030	DEAF1	H0YCH1_HUMAN H0YCY2_HUMAN DEAF1_HUMAN	4.162325389190676	1.1139433523068367	1.358315640082196	1.392345155361204	11
ENSG00000177045	SIX5	A0A087WXX3_HUMAN H0YLF6_HUMAN H0YLK1_HUMAN SIX5_HUMAN	3.982316469692065	0.6020599913279624	-0.004364805402450088	0.13353890837021756	19
ENSG00000177047	IFNW1	IFNW1_HUMAN	4.306982282551363	0.0	-2.0	-2.0	9
ENSG00000177051	FBXO46	K7EKF1_HUMAN K7ERN4_HUMAN FBX46_HUMAN	3.286007122079475	0.0	1.1547282074401557	0.8202014594856402	19
