Ensembl ID	Uniprot IDs	Length
ENSG00000188996	HUS1B_HUMAN	25.799633294794987
ENSG00000188997	E9PJJ5_HUMAN E9PK99_HUMAN E9PM10_HUMAN E9PMS5_HUMAN E9PRT1_HUMAN KCD21_HUMAN	14.002727655058255
ENSG00000189001	K7ESC4_HUMAN SBSN_HUMAN	18.34892659807256
ENSG00000189007	ADAT2_HUMAN	16.657426067314997
ENSG00000189013	A0A0B4J1S6_HUMAN A8MT18_HUMAN E7EST5_HUMAN Q8N736_HUMAN KI2L4_HUMAN	20.08536190474522
ENSG00000189023	A0A0A0MSA3_HUMAN MAGBG_HUMAN	8.338598301870983
ENSG00000189030	VHLL_HUMAN	14.257159279891644
ENSG00000189037	DUS21_HUMAN	21.517940935142356
ENSG00000189042	F8WEL6_HUMAN K7EMD5_HUMAN K7ESK1_HUMAN ZN567_HUMAN	9.014474640711198
ENSG00000189043	NDUA4_HUMAN	23.1874890830914
ENSG00000189045	AKD1B_HUMAN	15.691633075660107
ENSG00000189046	F5GZZ0_HUMAN F5H5X2_HUMAN ALKB2_HUMAN S4R3T5_HUMAN	17.120929747156858
ENSG00000189050	E9PI44_HUMAN H0YEZ8_HUMAN K7EJ18_HUMAN RNFT1_HUMAN	14.287084173426752
ENSG00000189051	RN222_HUMAN	32.98100563690835
ENSG00000189056	H7C2B0_HUMAN J3KQ66_HUMAN RELN_HUMAN	15.173011762725766
ENSG00000189057	E9PS27_HUMAN F111B_HUMAN	17.889818903264736
ENSG00000189058	C9JF17_HUMAN C9JX71_HUMAN F8WBT9_HUMAN APOD_HUMAN	18.870860953114022
ENSG00000189060	H10_HUMAN	15.254803816924026
ENSG00000189064	GAG2A_HUMAN	11.686614275309534
ENSG00000189067	A0A0G2JLC4_HUMAN I3L133_HUMAN I3L1H3_HUMAN I3L1I9_HUMAN I3L1P1_HUMAN I3L1R0_HUMAN I3L2E2_HUMAN I3L2T1_HUMAN I3L2T6_HUMAN I3L329_HUMAN I3L3U8_HUMAN I3L409_HUMAN LITAF_HUMAN	19.37586506484129
ENSG00000189068	D2DJS5_HUMAN G8JLN4_HUMAN H7C340_HUMAN VSTM1_HUMAN	24.810009660161576
ENSG00000189077	A0A024R4K9_HUMAN A0A087WV11_HUMAN A0A087WWH9_HUMAN A0A087WZA9_HUMAN A0A087WZF4_HUMAN A0A087X266_HUMAN T120A_HUMAN	27.90653420487403
ENSG00000189079	A0A087WY37_HUMAN F8VWP4_HUMAN F8W108_HUMAN F8WCU9_HUMAN ARID2_HUMAN	15.488355888671022
ENSG00000189090	FM25G_HUMAN	22.71663582898331
ENSG00000189091	H3BMB0_HUMAN I3L4G7_HUMAN J3QKV4_HUMAN J3QL37_HUMAN J3QRB2_HUMAN SF3B3_HUMAN	13.658289818370985
ENSG00000189099	PRS48_HUMAN	
ENSG00000189108	A0A0A0MRB9_HUMAN IRPL2_HUMAN	17.592524547376865
ENSG00000189114	K7EN58_HUMAN BL1S3_HUMAN	16.652309782953107
ENSG00000189120	SP6_HUMAN	12.477284295204882
ENSG00000189127	AN34B_HUMAN D6RH12_HUMAN	17.436682942722804
ENSG00000189129	Q5JTB4_HUMAN Q5JTB5_HUMAN PLAC9_HUMAN	17.451364369541068
ENSG00000189132	FA47B_HUMAN	10.663517848738405
ENSG00000189134	NKAPL_HUMAN	11.394510259700617
ENSG00000189139	FSCB_HUMAN	20.765008252739715
ENSG00000189143	CLD4_HUMAN	12.357383228208947
ENSG00000189144	A0A0A0MRV5_HUMAN K7EL03_HUMAN K7EM14_HUMAN K7EM47_HUMAN K7EQQ2_HUMAN K7ERS7_HUMAN ZN573_HUMAN	20.590521011901455
ENSG00000189152	I3L2E9_HUMAN K7EIX7_HUMAN K7EKU7_HUMAN K7ELI1_HUMAN GRAPL_HUMAN	24.44779385164722
ENSG00000189157	A0A1B0GTQ8_HUMAN A0A1B0GUL4_HUMAN D6RBT2_HUMAN FA47E_HUMAN U3KQR7_HUMAN	20.751010005805142
ENSG00000189159	F2Z3M5_HUMAN J3KSH8_HUMAN J3KT51_HUMAN JUPI1_HUMAN	23.78937765614897
ENSG00000189164	A0A0A0MRD3_HUMAN K7ELI5_HUMAN K7ENX6_HUMAN K7ES26_HUMAN Q0P6G1_HUMAN ZN527_HUMAN	16.863490375482787
ENSG00000189167	ZAR1L_HUMAN	19.18766328008332
ENSG00000189169	A0A087WZD6_HUMAN KR10C_HUMAN	17.135682616564747
ENSG00000189171	S10AD_HUMAN	
ENSG00000189180	A0A0A0MR11_HUMAN A0A0A0MRS1_HUMAN ZN33A_HUMAN Q9H5I4_HUMAN	9.158480169294346
ENSG00000189181	O14I1_HUMAN	22.758844844392982
ENSG00000189182	F8VS61_HUMAN K2C1B_HUMAN	17.4100673980919
ENSG00000189184	A0A087WTW3_HUMAN B4DLR6_HUMAN B4DQ29_HUMAN D6RIG4_HUMAN PCD18_HUMAN	17.478488293523966
ENSG00000189186	J3QRI4_HUMAN DC8L2_HUMAN	19.287758243677732
ENSG00000189190	ZN600_HUMAN	27.368594289085376
ENSG00000189195	A0A1B0GUL6_HUMAN B4DKD6_HUMAN	24.965345180317897
ENSG00000189221	AOFA_HUMAN	25.5182314628997
ENSG00000189227	CO061_HUMAN H0YN13_HUMAN	23.290837145381673
ENSG00000189233	C9JSP2_HUMAN SLIP_HUMAN	15.994928771910253
ENSG00000189241	TSYL1_HUMAN	15.86590406455663
ENSG00000189252	SPXN3_HUMAN	12.733936299005236
ENSG00000189253	TR64B_HUMAN	13.571508967452587
ENSG00000189266	J3KS97_HUMAN PNRC2_HUMAN	14.986662474598752
ENSG00000189269	DRIC1_HUMAN	12.86038622270775
ENSG00000189280	CXB5_HUMAN	19.49559180260329
ENSG00000189283	A0A0A0MRB0_HUMAN E9PBZ0_HUMAN FHIT_HUMAN	16.076632415456032
ENSG00000189292	A0A0B4J1W8_HUMAN B5MC33_HUMAN B5MCG6_HUMAN H0Y3U4_HUMAN ALKL2_HUMAN	38.48178721661043
ENSG00000189298	ZKSC3_HUMAN	11.11896689606207
ENSG00000189299	FOXR2_HUMAN	18.689052308558825
ENSG00000189306	F8WAT7_HUMAN RRP7A_HUMAN	
ENSG00000189308	D6REW4_HUMAN LIN54_HUMAN	16.272247123854758
ENSG00000189319	FA53B_HUMAN	18.921038664477237
ENSG00000189320	F180A_HUMAN	26.30771244488749
ENSG00000189325	CF222_HUMAN	15.883099115562288
ENSG00000189326	SPXN4_HUMAN X6R7N2_HUMAN	19.034577872573514
ENSG00000189334	S10AE_HUMAN	37.39648876584989
ENSG00000189337	A0A1B0GTU0_HUMAN A0A1B0GWK2_HUMAN B0QYQ6_HUMAN KAZRN_HUMAN	12.13939956717294
ENSG00000189339	A0A087WUK8_HUMAN S352B_HUMAN	25.532487624449587
ENSG00000189350	B5MCN5_HUMAN C9JJW1_HUMAN C9JLI7_HUMAN TGRM2_HUMAN	20.770689571919004
ENSG00000189357	A0A0J9YX51_HUMAN	20.423721270444307
ENSG00000189362	NEMP2_HUMAN C9J4F2_HUMAN F8VWJ7_HUMAN H7C232_HUMAN	14.83504206715539
ENSG00000189366	A0A087WZJ8_HUMAN ALG1L_HUMAN	18.647305892568223
ENSG00000189367	E9PQS0_HUMAN H0YEM8_HUMAN K0408_HUMAN	15.463200579313362
ENSG00000189369	ERF3B_HUMAN	19.959136973741607
ENSG00000189375	I3L197_HUMAN I3L433_HUMAN I3L4T3_HUMAN I3L502_HUMAN TBC28_HUMAN	12.215036513914201
ENSG00000189376	CH076_HUMAN	17.71152638901045
ENSG00000189377	CXL17_HUMAN X6R584_HUMAN	19.089859026879136
ENSG00000189401	OTU6A_HUMAN	27.438057197668893
ENSG00000189403	HMGB1_HUMAN Q5T7C4_HUMAN	10.747593154789874
ENSG00000189409	B4DMZ6_HUMAN D6REP6_HUMAN H0Y6I4_HUMAN H0YA69_HUMAN H0YAE5_HUMAN J3KRS4_HUMAN O75086_HUMAN MMP23_HUMAN	17.283560548301896
ENSG00000189410	E5RGJ3_HUMAN E5RGV2_HUMAN E5RJW5_HUMAN J3KQT6_HUMAN SH2D5_HUMAN	12.586456524857228
ENSG00000189420	ZFP92_HUMAN	16.326871824684424
ENSG00000189430	A0A0A0MQZ0_HUMAN A0A0A0MR94_HUMAN A0A0A0MTU0_HUMAN M0QYD1_HUMAN NCTR1_HUMAN	15.631319898091808
ENSG00000189431	RASFA_HUMAN	13.29229927618345
ENSG00000189433	CXB4_HUMAN	11.911229281647971
ENSG00000196071	OR2LD_HUMAN	17.371812439707856
ENSG00000196072	A0A087X1N6_HUMAN J3QRU7_HUMAN BL1S2_HUMAN	14.560411059012925
ENSG00000196074	A2A2M9_HUMAN A2A340_HUMAN A2A341_HUMAN SYCP2_HUMAN	20.215105286338343
ENSG00000196081	ZN724_HUMAN M0R0Z7_HUMAN M0R3J2_HUMAN	23.810562797241353
ENSG00000196083	C9J1D9_HUMAN C9J9W1_HUMAN C9JT28_HUMAN H7C3W4_HUMAN IL1AP_HUMAN	36.90997705229229
ENSG00000196090	A0A075B6H0_HUMAN A0A087WWD6_HUMAN A0A087WY22_HUMAN A0A087X1J1_HUMAN A0A087X1X2_HUMAN B1AJR6_HUMAN B1AJR8_HUMAN B1AJR9_HUMAN B1AJS0_HUMAN PTPRT_HUMAN	26.991314542764744
ENSG00000196091	F8VZE0_HUMAN F8VZY0_HUMAN F8W1Z9_HUMAN G3V1V7_HUMAN MYPC1_HUMAN	28.451848404352216
ENSG00000196092	C0KTE2_HUMAN E7EQT0_HUMAN E7ERK2_HUMAN E7ERW5_HUMAN E7ES87_HUMAN H0YB47_HUMAN PAX5_HUMAN	26.041501463090004
ENSG00000196098	OR5K4_HUMAN	9.465073258946953
ENSG00000196099	OR6M1_HUMAN	9.240088445223696
ENSG00000196104	A0A0A0MTJ2_HUMAN B4DG04_HUMAN E7EMP8_HUMAN E7ENM6_HUMAN E7ENT7_HUMAN E7ENY3_HUMAN E7EQ24_HUMAN E7ESN1_HUMAN E7EVH4_HUMAN H0YA19_HUMAN Q4W5S3_HUMAN TICN3_HUMAN	18.408702680974177
ENSG00000196109	ZN676_HUMAN	32.82222975974543
ENSG00000196110	ZN699_HUMAN	24.58747963731391
ENSG00000196116	TDRD7_HUMAN	17.90388034104702
ENSG00000196118	CC189_HUMAN F5H7A8_HUMAN H0YGC5_HUMAN H3BNW1_HUMAN H3BTQ9_HUMAN	18.06870684883886
ENSG00000196119	A0A286YEW5_HUMAN OR8A1_HUMAN	14.192899195413139
ENSG00000196123	I3L230_HUMAN K895L_HUMAN	16.688301873395098
ENSG00000196126	2B1F_HUMAN 2B11_HUMAN 2B1G_HUMAN 2B1E_HUMAN	15.745760913693315
ENSG00000196131	VN1R2_HUMAN	24.896604635447897
ENSG00000196132	MYT1_HUMAN Q6P6D5_HUMAN	12.930645060242135
ENSG00000196136	A0A087WY93_HUMAN G3V3A0_HUMAN G3V595_HUMAN AACT_HUMAN	23.9431510041589
ENSG00000196139	A0A0A0MSS8_HUMAN AK1C3_HUMAN S4R3D5_HUMAN S4R3Z2_HUMAN	16.87378879029203
ENSG00000196141	B8ZZZ7_HUMAN C9IZC3_HUMAN C9J8M7_HUMAN C9JGM8_HUMAN C9JKE4_HUMAN C9JW67_HUMAN F2Z2S1_HUMAN F8VT91_HUMAN F8VZ02_HUMAN F8W6C2_HUMAN F8WAV0_HUMAN H7C2G5_HUMAN Q4ZFW0_HUMAN SPS2L_HUMAN	19.77333488197096
ENSG00000196150	E9PJU7_HUMAN E9PKP2_HUMAN E9PL28_HUMAN E9PPG5_HUMAN E9PQX5_HUMAN F6RA56_HUMAN ZN250_HUMAN Q3B7J8_HUMAN	27.855308167321933
ENSG00000196151	B8ZZF2_HUMAN WSDU1_HUMAN	19.011400854989898
ENSG00000196152	A0A087X2B0_HUMAN F5H032_HUMAN ZNF79_HUMAN	22.491778155466807
ENSG00000196154	S10A4_HUMAN	16.966765928415153
ENSG00000196155	H3BME5_HUMAN H3BPA8_HUMAN H3BPQ5_HUMAN H3BQ60_HUMAN H3BQE6_HUMAN H3BQP9_HUMAN H3BSU4_HUMAN J3QSC9_HUMAN PKHG4_HUMAN	14.880516692811959
ENSG00000196156	KRA43_HUMAN	27.85920785812366
ENSG00000196159	FAT4_HUMAN	9.234715744266317
ENSG00000196166	CH086_HUMAN	20.323892595643553
ENSG00000196169	F8VW50_HUMAN KIF19_HUMAN	18.40208064240705
ENSG00000196171	OR6K2_HUMAN	18.77187208927339
ENSG00000196172	E9PJB6_HUMAN E9PSC0_HUMAN ZN681_HUMAN	9.264148592667159
ENSG00000196177	ACDSB_HUMAN	22.09528214589471
ENSG00000196182	STK40_HUMAN	22.3555398402322
ENSG00000196184	A0A126GWQ9_HUMAN O10J1_HUMAN	21.180628868475434
ENSG00000196187	CSCL1_HUMAN Q2HIZ8_HUMAN X6RI56_HUMAN	
ENSG00000196188	CATE_HUMAN	20.42449014405031
ENSG00000196189	A0A0J9YVY6_HUMAN Q5TCI4_HUMAN Q5TCI6_HUMAN Q5TCJ5_HUMAN Q5TCJ7_HUMAN SEM4A_HUMAN	17.683215035244785
ENSG00000196196	HRCT1_HUMAN	21.486815643251333
ENSG00000196199	A0A0A0MT47_HUMAN H0Y6J1_HUMAN MPP8_HUMAN	9.196837869494413
ENSG00000196208	A0A0D9SG99_HUMAN C9JIG0_HUMAN F8W6E5_HUMAN GREB1_HUMAN	18.984137328453567
ENSG00000196209	F2Z2Y9_HUMAN SIRB2_HUMAN V9GYW8_HUMAN	
ENSG00000196214	A0A0B4J2B2_HUMAN G3XAE0_HUMAN M0QXI4_HUMAN M0R139_HUMAN M0R1P9_HUMAN M0R2P3_HUMAN M0R2R1_HUMAN ZN766_HUMAN	27.236449013909468
ENSG00000196218	M0QZY3_HUMAN M0R014_HUMAN M0R0S0_HUMAN M0R127_HUMAN M0R1U6_HUMAN M0R2E2_HUMAN RYR1_HUMAN	19.891623108187307
ENSG00000196220	A0A087WZH4_HUMAN SRGP3_HUMAN	9.054696316507979
ENSG00000196224	KRA53_HUMAN	31.495304713494278
ENSG00000196227	A2A2M7_HUMAN F217B_HUMAN	
ENSG00000196228	ST1C3_HUMAN	17.749617177701968
ENSG00000196230	TBB5_HUMAN Q5JP53_HUMAN Q5ST81_HUMAN	27.51569494971951
ENSG00000196233	A0A1P0AZG4_HUMAN LCOR_HUMAN	14.154783727187944
ENSG00000196235	M0QYL9_HUMAN M0R105_HUMAN M0R2M5_HUMAN SPT5H_HUMAN	24.13775943426936
ENSG00000196236	A0A087X0Z2_HUMAN F2Z316_HUMAN XPP3_HUMAN	21.560123758905117
ENSG00000196240	OR2T2_HUMAN	16.899418136939733
ENSG00000196242	OR2C3_HUMAN	16.403651391878117
ENSG00000196247	A0A087WYK5_HUMAN A0A0B4J2G0_HUMAN C9JSF9_HUMAN ZN107_HUMAN	9.630094392370761
ENSG00000196248	A0A286YF54_HUMAN O10S1_HUMAN	22.027070171387543
ENSG00000196260	A0A0U1RRK6_HUMAN SFTA2_HUMAN	
ENSG00000196262	C9J5S7_HUMAN E5RIZ5_HUMAN F8WE65_HUMAN PPIA_HUMAN	19.561033468785528
ENSG00000196263	K7EPX1_HUMAN ZN471_HUMAN	9.3038302191115
ENSG00000196266	O10J3_HUMAN	19.251113909071766
ENSG00000196267	A0A0A0MR57_HUMAN M0QYS4_HUMAN M0QZ88_HUMAN M0R1N4_HUMAN ZN836_HUMAN	20.433194475765497
ENSG00000196268	M0QXT4_HUMAN M0QY95_HUMAN M0R1U0_HUMAN ZN493_HUMAN	18.39191993604781
ENSG00000196275	A0A0A0MSY2_HUMAN GTD2A_HUMAN	36.179647994955104
ENSG00000196277	A0A0A0MSC3_HUMAN C9JMT3_HUMAN C9JU97_HUMAN F8WAW6_HUMAN F8WCR9_HUMAN H7C3K2_HUMAN GRM7_HUMAN	22.831479818039
ENSG00000196284	SUPT3_HUMAN Q5VWT9_HUMAN	10.01830989557805
ENSG00000196289	BECN2_HUMAN	33.44812719959338
ENSG00000196290	B8ZZI0_HUMAN C9JN42_HUMAN E7EXA3_HUMAN H7C1A8_HUMAN Q6X734_HUMAN NIF3L_HUMAN	19.837448220470893
ENSG00000196296	H3BTF1_HUMAN H3BTW4_HUMAN H3BUT9_HUMAN H3BUU3_HUMAN H3BVB2_HUMAN AT2A1_HUMAN	17.672825575202744
ENSG00000196305	A0A0A0MSX9_HUMAN J3KR24_HUMAN SYIC_HUMAN Q5TCC6_HUMAN Q5TCC9_HUMAN Q5TCD1_HUMAN	25.97084051122258
ENSG00000196312	A0A1B0GU88_HUMAN MF14C_HUMAN R4GN14_HUMAN	24.555556898301457
ENSG00000196313	P121A_HUMAN	24.778396906615043
ENSG00000196323	A0A0A0MTE9_HUMAN H0YCZ0_HUMAN H0YEM9_HUMAN H7BY22_HUMAN ZBT44_HUMAN	23.928130257755075
ENSG00000196329	GIMA5_HUMAN	26.21360583788454
ENSG00000196335	C9JPB1_HUMAN C9JQW5_HUMAN E9PRQ0_HUMAN F8W6E7_HUMAN STK31_HUMAN	20.0768951718647
ENSG00000196337	CGB7_HUMAN	19.87636040212875
ENSG00000196338	A0A087WW27_HUMAN E7EVK0_HUMAN NLGN3_HUMAN	13.736099305384027
ENSG00000196341	OR8D1_HUMAN	19.432516736558057
ENSG00000196344	A0A0C4DG85_HUMAN C9JP14_HUMAN E9PFG0_HUMAN ADH7_HUMAN	17.04836039973789
ENSG00000196345	C9J6L6_HUMAN E7EMM9_HUMAN H7BZE7_HUMAN ZKSC7_HUMAN	20.473161727894894
ENSG00000196350	ZN729_HUMAN	21.405931048241634
ENSG00000196352	B1AP13_HUMAN B1AP15_HUMAN H3BLV0_HUMAN H7BY55_HUMAN DAF_HUMAN	34.85895865827313
ENSG00000196353	D6RCT2_HUMAN D6RFY4_HUMAN D6RI99_HUMAN CPNE4_HUMAN	23.51319680227357
ENSG00000196357	K7EL42_HUMAN K7ESE2_HUMAN ZN565_HUMAN	24.520065282879525
ENSG00000196358	NTNG2_HUMAN	23.442262957914682
ENSG00000196361	K7EPB5_HUMAN ELAV3_HUMAN	19.61093121859742
ENSG00000196363	WDR5_HUMAN V9GYQ5_HUMAN V9GZ59_HUMAN	20.338296338875264
ENSG00000196365	K7EJE8_HUMAN K7EKE6_HUMAN K7EQF8_HUMAN K7ER27_HUMAN K7ER56_HUMAN K7ERR6_HUMAN K7ERS1_HUMAN LONM_HUMAN	26.660579420684737
ENSG00000196367	C9K0N1_HUMAN F2Z2U4_HUMAN H0Y4W2_HUMAN TRRAP_HUMAN	20.207969475113778
ENSG00000196368	NUD11_HUMAN	28.61765706551221
ENSG00000196369	A0A087WW56_HUMAN A0A087X1G6_HUMAN A0A286YEY3_HUMAN SRG2B_HUMAN	14.911871889149975
ENSG00000196371	FUT4_HUMAN	20.069664374450795
ENSG00000196372	ASB13_HUMAN	14.636556965446655
ENSG00000196376	S35F1_HUMAN	17.579617927461626
ENSG00000196378	A0A0C4DG42_HUMAN E9PNZ6_HUMAN E9PSD0_HUMAN ZNF34_HUMAN	31.83513781854005
ENSG00000196381	ZN781_HUMAN	13.913371760767468
ENSG00000196383	A0A087X1L2_HUMAN	19.60596784241138
ENSG00000196387	F5GX08_HUMAN F5H3Z2_HUMAN F5H4I1_HUMAN F5H644_HUMAN F8WAF8_HUMAN I3L0D9_HUMAN I3L0I7_HUMAN ZN140_HUMAN	16.145368903140465
ENSG00000196388	INCA1_HUMAN	20.066601507337943
ENSG00000196391	E7EQ77_HUMAN H0YLG8_HUMAN H0YNW6_HUMAN ZN774_HUMAN	24.091759920208492
ENSG00000196396	B4DSN5_HUMAN PTN1_HUMAN	18.205460555187727
ENSG00000196405	A0A087WYI2_HUMAN G3V2K5_HUMAN G3V314_HUMAN G3V3G2_HUMAN G3V535_HUMAN G3V5F7_HUMAN H0YJL6_HUMAN H0YJN0_HUMAN EVL_HUMAN	10.086408306573295
ENSG00000196406	SPNXD_HUMAN	27.761548477184803
ENSG00000196407	H0Y6P4_HUMAN ACO15_HUMAN	14.185552926387535
ENSG00000196408	H3BN18_HUMAN NOXO1_HUMAN	14.83504206715539
ENSG00000196411	EPHB4_HUMAN Q96L35_HUMAN	
ENSG00000196415	PRTN3_HUMAN U3KPS2_HUMAN	19.665300818086827
ENSG00000196417	D6RF03_HUMAN E9PDE6_HUMAN ZN765_HUMAN	22.413746233213466
ENSG00000196418	J3QKQ6_HUMAN ZN124_HUMAN	21.570582190510343
ENSG00000196419	B1AHC9_HUMAN XRCC6_HUMAN	13.758911767605317
ENSG00000196420	S10A5_HUMAN	21.792473449824797
ENSG00000196421	A0A1B0GTL2_HUMAN A0A1B0GVI8_HUMAN	16.26518819865845
ENSG00000196422	PPR26_HUMAN	14.389942856970862
ENSG00000196427	A0A087WVM6_HUMAN NBPF4_HUMAN	23.027160543609277
ENSG00000196428	H0Y865_HUMAN H0Y8E9_HUMAN H7C4U3_HUMAN T22D2_HUMAN	18.965018585366842
ENSG00000196431	CRBA4_HUMAN	20.118374388575265
ENSG00000196433	I7HFW6_HUMAN ASMT_HUMAN	15.85335013055002
ENSG00000196436	NPB15_HUMAN	23.028869677529485
ENSG00000196437	K7EJ12_HUMAN K7EKE0_HUMAN K7ELU1_HUMAN K7ENQ2_HUMAN ZN569_HUMAN	17.572260387309456
ENSG00000196440	D6RBS8_HUMAN F8W8Y7_HUMAN ARMX4_HUMAN	14.16465805657502
ENSG00000196449	YRDC_HUMAN	25.947270699740137
ENSG00000196453	ZN777_HUMAN	23.676656454530143
ENSG00000196455	D6RAC3_HUMAN D6RBB7_HUMAN D6RJ98_HUMAN PI3R4_HUMAN	20.343522131924686
ENSG00000196456	C9JAM7_HUMAN ZN775_HUMAN	21.30431310771231
ENSG00000196458	ZN605_HUMAN	18.69542279887368
ENSG00000196459	E5RFG0_HUMAN F5H785_HUMAN TPC2A_HUMAN	24.226660006096864
ENSG00000196460	D6RAX4_HUMAN E9PDA6_HUMAN RFX8_HUMAN	19.253308112113228
ENSG00000196465	F8VSA2_HUMAN F8W1I5_HUMAN MYL6B_HUMAN	16.74371299954588
ENSG00000196466	D3YTF2_HUMAN M0R0E1_HUMAN ZN799_HUMAN	15.297319089308738
ENSG00000196468	FGF16_HUMAN	24.971016938910278
ENSG00000196470	H3BU09_HUMAN SIAH1_HUMAN	16.285975308763675
ENSG00000196475	GLPK2_HUMAN	18.81313884800575
ENSG00000196476	F5GZA9_HUMAN Q5JYC3_HUMAN CT096_HUMAN	11.142582969474766
ENSG00000196482	C9J0E3_HUMAN C9J5W9_HUMAN C9JNX5_HUMAN C9JU32_HUMAN K7EM35_HUMAN ERR3_HUMAN	15.867861921502213
ENSG00000196497	H0YK93_HUMAN H0YKG5_HUMAN H0YL92_HUMAN H0YLV0_HUMAN H0YMR4_HUMAN H0YN07_HUMAN H0YN14_HUMAN IPO4_HUMAN	33.99829221031493
ENSG00000196498	C9J0Q5_HUMAN C9J330_HUMAN C9J7T7_HUMAN C9JE98_HUMAN C9JFD3_HUMAN C9JNV9_HUMAN C9JQE8_HUMAN H0YGK8_HUMAN H7BZU2_HUMAN H7C0P3_HUMAN H7C184_HUMAN H7C1J7_HUMAN H7C1Y3_HUMAN H7C2R5_HUMAN NCOR2_HUMAN	18.524706385395792
ENSG00000196502	H3BMH9_HUMAN H3BQX5_HUMAN H3BRY5_HUMAN H3BT96_HUMAN ST1A1_HUMAN	29.338122661799108
ENSG00000196503	A0A1W2PS79_HUMAN ARL9_HUMAN	23.58362037261002
ENSG00000196504	F5H578_HUMAN H0YG38_HUMAN H7BXZ7_HUMAN H7C2N3_HUMAN PR40A_HUMAN	18.684413062121735
ENSG00000196505	GDAP2_HUMAN	19.227580820786144
ENSG00000196507	TCAL3_HUMAN	23.567254827809688
ENSG00000196510	H0YIW2_HUMAN H0YIX7_HUMAN APC7_HUMAN	31.520499409216654
ENSG00000196511	A0A1W2PQB3_HUMAN F5GZG6_HUMAN F8VPB3_HUMAN F8VRJ6_HUMAN F8VVJ1_HUMAN F8WCM7_HUMAN Q6ZQX6_HUMAN TPK1_HUMAN	20.481009773932517
ENSG00000196517	B7Z3A9_HUMAN B7Z589_HUMAN E9PJ65_HUMAN E9PLM5_HUMAN J3KPA5_HUMAN SC6A9_HUMAN	27.978555242722653
ENSG00000196526	A0A087X177_HUMAN AFAP1_HUMAN	21.505757165956112
ENSG00000196531	NACAM_HUMAN F8VNW4_HUMAN F8VZ58_HUMAN F8VZJ2_HUMAN F8W029_HUMAN F8W0C7_HUMAN F8W0W4_HUMAN F8W1N5_HUMAN H0YHX9_HUMAN NACA_HUMAN	25.717252664289436
ENSG00000196535	A0A0D9SFK2_HUMAN A0A1B0GV45_HUMAN A0A1B0GWJ6_HUMAN E9PN42_HUMAN H0YEV9_HUMAN K7EKB3_HUMAN MY18A_HUMAN	
ENSG00000196539	OR2T3_HUMAN	20.119475017613237
ENSG00000196542	Q6ZWB5_HUMAN SPTSB_HUMAN	9.215835980780497
ENSG00000196544	BORC6_HUMAN	18.8968524376497
ENSG00000196547	A0A0C4DGL1_HUMAN H0YK77_HUMAN H0YKH9_HUMAN H0YKM7_HUMAN H0YKQ2_HUMAN H0YKT0_HUMAN H0YL67_HUMAN H0YLB9_HUMAN H0YLL4_HUMAN H0YLU3_HUMAN H0YML7_HUMAN H0YMU0_HUMAN H0YNC8_HUMAN H0YNG5_HUMAN MA2A2_HUMAN	11.963401335724294
ENSG00000196549	A0A087WWM7_HUMAN C9IYX7_HUMAN C9J7X4_HUMAN C9J9X7_HUMAN C9JDZ3_HUMAN C9JR96_HUMAN NEP_HUMAN Q3KQS6_HUMAN	18.485520915800496
ENSG00000196550	FA72A_HUMAN Q5TYM6_HUMAN U3KPW2_HUMAN U3KQ03_HUMAN U3KQM2_HUMAN	27.401721118811043
ENSG00000196553	A0A1B0GTP3_HUMAN CC196_HUMAN A0A1B0GV15_HUMAN A0A1B0GVV6_HUMAN A0A1B0GW51_HUMAN A0A1B0GWI1_HUMAN A0A286YEX8_HUMAN A0A286YFE0_HUMAN	23.723214117224323
ENSG00000196557	A0A1W2PQ19_HUMAN A0A1W2PQW2_HUMAN A0A1W2PR14_HUMAN A0A1W2PS38_HUMAN H3BMW6_HUMAN H3BNT0_HUMAN H3BUA8_HUMAN CAC1H_HUMAN	
ENSG00000196562	B1AMP9_HUMAN H0Y872_HUMAN SULF2_HUMAN	31.622279905884046
ENSG00000196565	E9PBW4_HUMAN HBG2_HUMAN	26.491599266796523
ENSG00000196569	A0A087WX80_HUMAN A0A087WYF1_HUMAN LAMA2_HUMAN	7.751679013689136
ENSG00000196570	PROF3_HUMAN	33.98969901720865
ENSG00000196576	A0A087WU36_HUMAN A0A087X000_HUMAN A6QRG9_HUMAN A6QRH1_HUMAN E2PU09_HUMAN H0Y6J7_HUMAN H0Y7X5_HUMAN PLXB2_HUMAN	9.141891015855466
ENSG00000196578	O5AC2_HUMAN	20.70502132870595
ENSG00000196581	AJAP1_HUMAN	20.55075883030299
ENSG00000196584	XRCC2_HUMAN	26.74197970138443
ENSG00000196586	A0A0A0MRM8_HUMAN A0A0D9SGC1_HUMAN E7EW20_HUMAN Q5JVM0_HUMAN MYO6_HUMAN	29.005153450668548
ENSG00000196588	A0A087WU73_HUMAN A0A087X287_HUMAN B0QY74_HUMAN B0QY83_HUMAN B0QY84_HUMAN E7ER32_HUMAN Q29R68_HUMAN MKL1_HUMAN W0Z7M9_HUMAN	27.696833867361203
ENSG00000196589	MB3LB_HUMAN	24.277872617850953
ENSG00000196591	E5RFI6_HUMAN E5RFP9_HUMAN E5RG37_HUMAN E5RGV4_HUMAN E5RH52_HUMAN E5RHE7_HUMAN E5RJ04_HUMAN E5RK19_HUMAN H3BM24_HUMAN HDAC2_HUMAN	11.854679106227103
